reconciliation_id,order_id,transaction_id,reconciled_amount,reconciliation_date,status
933,933,f2afb09d-db26-4d01-ac4b-3f1a872e5add,1660.72,2025-06-05,Pending
934,934,635c340d-98f5-44d3-ae14-ebb905b4dbb0,1034.9,2025-07-30,Matched
935,935,06033ffc-213a-4c65-b8dd-9f1a194440a0,614.97,2025-05-15,Matched
936,936,4dc58c88-6d52-4a8c-8174-a12188ef0694,129.42,2025-06-06,Matched
937,937,6bdbf608-3158-4612-bde7-9f9a9c0fecd5,4753.93,2025-05-09,Matched
938,938,f7622483-9b1c-4f2c-85d6-4267d2471ca0,4128.02,2025-04-28,Matched
939,939,e1e5b027-ee0d-4883-8b8e-d01ed9708b01,2448.03,2025-09-05,Unmatched
940,940,f34ecefa-d73c-4d21-95e1-7efbfdbc4065,3329.19,2025-05-16,Matched
941,941,b7df041b-972a-4722-bfc7-9f5455e7429d,149.83,2025-04-30,Pending
942,942,ab87182a-59e3-4944-9083-f68b0dfffb35,778.41,2025-07-15,Matched
943,943,f7f4b07d-c750-4521-9395-1f04b219060d,4510.79,2025-07-27,Unmatched
944,944,f73ea9a7-c713-4ad8-9b1d-b4431f84f82b,4797.93,2025-06-25,Matched
945,945,681c23db-ff9e-4914-9045-fc64c54cf7a3,1344.24,2025-09-05,Matched
946,946,906b6b4a-238c-4b59-9cf6-027a1fee7ab1,3898.58,2025-10-03,Unmatched
947,947,eed8422b-cb33-4550-8663-f8944776bfa4,4002.69,2025-04-30,Pending
948,948,3febd483-4ac3-4e43-bbc8-7917f42fe21b,453.26,2025-05-21,Pending
949,949,6bb2b3e4-6cd8-426e-8a41-75e404e8449a,1057.63,2025-05-20,Pending
950,950,37be2e35-527c-4260-9a1a-c1a85ca677b4,4341.53,2025-07-14,Unmatched
951,951,1d12caea-4cba-4cf4-939a-b833d34b1aa9,2765.28,2025-07-30,Matched
952,952,e1cfd027-42b7-46e0-b09b-af609fed4f64,4482.14,2025-08-21,Matched
953,953,6bcdd39a-ca1f-4ca1-97b8-b84c84907737,1827.83,2025-06-10,Matched
954,954,12132648-700c-4a3a-a517-0cc6913df7bf,918.25,2025-08-05,Pending
955,955,06966413-6fb9-4cf0-9b48-3cd960457ece,4367.7,2025-08-02,Pending
956,956,c26dc073-6cdf-4044-a883-3dea5ef2185c,4359.6,2025-10-07,Pending
957,957,860049ef-6fcf-4db1-ad29-b368c89e83dd,4186.78,2025-06-16,Unmatched
958,958,5a5cf86f-71ad-416d-b547-7ee5f86b2803,2658.26,2025-05-21,Pending
959,959,35ed1df7-552b-4804-b60c-e90dae2f3d87,3966.19,2025-05-08,Pending
960,960,7618ab62-4076-48e3-8533-588079ef9d65,3535.65,2025-06-09,Pending
961,961,22fecdac-cdc9-47c0-81e8-626864d4746e,2315.76,2025-07-18,Pending
962,962,8019521d-2e08-4ca2-ae67-a5d998499c91,1587.2,2025-07-28,Pending
963,963,be0f0d2f-a179-4141-b11c-9b13246ecb18,2707.23,2025-07-08,Pending
964,964,90d5b0d8-cf17-4726-ae22-1adfccf9d16d,533.66,2025-09-01,Pending
965,965,cf36ac9e-cc3d-47b0-b2f7-ed28474e800e,2971.11,2025-04-19,Unmatched
966,966,aa322752-49f4-4405-9d4f-dbfd3257e602,4868.65,2025-09-21,Unmatched
967,967,8e57c915-c353-472d-ba42-1b39ef38489a,374.71,2025-08-02,Pending
968,968,d9dde9ed-50d3-433e-b98e-b8a4f9c3758d,2285.78,2025-04-16,Pending
969,969,fb8983a2-476e-48d9-a62c-25e244c2adc1,706.54,2025-07-08,Unmatched
970,970,23af20be-bb4f-413c-b255-e9872ccf57b6,3035.74,2025-04-30,Matched
971,971,73a2b8d2-b9fa-41c1-b537-860bb9159f68,2896.48,2025-08-28,Pending
972,972,d68b30f9-aff4-4644-a78f-9131da0f2398,2576.36,2025-04-15,Matched
973,973,50ca8a96-81e5-4fef-bcc3-bc287dfa7ab4,3236.19,2025-04-09,Matched
974,974,e53ba5bf-ba1e-4553-9015-7686ea2c66f9,3851.21,2025-08-31,Pending
975,975,b0b3e35b-2eb3-484a-b77e-40ec6fc78265,2297.16,2025-06-17,Unmatched
976,976,4ff79393-5ad2-47be-a556-a2732c3c2fb2,4234.57,2025-07-23,Matched
977,977,34e581a4-dfaa-4275-a33f-37fe8b5527f8,1856.21,2025-09-04,Pending
978,978,0b7ba946-e9c1-496e-a9e0-4441b877bdd3,1978.86,2025-04-14,Matched
979,979,1a498629-58f8-468f-93e0-e1edfc5a2877,3636.03,2025-08-12,Pending
980,980,ab445e5a-ac76-460f-a9a6-6ac786166f45,4745.86,2025-05-12,Matched
981,981,5d818739-4f51-4900-86bb-ed10ddc2d0c9,511.95,2025-09-07,Matched
982,982,fd46622c-0806-49ee-a7bb-ac4ea79b8ba1,3486.33,2025-07-08,Pending
983,983,b10bc98e-93a6-4374-9480-4f11b83a5fa9,3727.46,2025-06-26,Pending
984,984,e4fc9ca2-cf43-4a1b-96ed-946755ce7aa8,4148.55,2025-10-04,Matched
985,985,19e8801c-c169-41dd-81d4-ff5decb65bc9,2718.51,2025-08-10,Matched
986,986,67424a98-82af-49f0-af1e-e1ffc2bbd32e,1267.67,2025-07-08,Pending
987,987,466847bc-9340-4896-88ee-9d90c5f9a342,3994.14,2025-08-06,Matched
988,988,cdfcc6e5-db55-4da1-81ff-d04b15bd00e8,1070.03,2025-05-05,Matched
989,989,b7a235a3-2dce-4525-85f5-2b348bfd7db8,4843.38,2025-06-25,Matched
990,990,9f6b5651-7a9f-456d-b067-314a99af8277,976.5,2025-04-25,Unmatched
991,991,14b36095-862a-4424-8f2d-e018e87b98d8,3125.92,2025-06-25,Unmatched
992,992,aa9216e9-1468-48e3-825f-5dab2bcbb00a,510.6,2025-06-26,Pending
993,993,cb5be4b4-6338-4937-a33b-457f5dfcc8f9,4873.82,2025-05-14,Matched
994,994,4f9de87f-f2bb-4266-87ca-fdc3a9257016,2904.6,2025-04-25,Pending
995,995,c68b6db2-2b1e-4319-a784-a7eac75b41c1,3622.06,2025-07-31,Matched
996,996,7753bd7a-4424-4a04-bc1f-5fda2735012c,1585.63,2025-04-18,Pending
997,997,7e8c037c-d065-4b09-b253-e536e4848960,2489.02,2025-06-24,Unmatched
998,998,dcd0fd79-afde-4815-b9ac-d455f96e139e,3838.6,2025-08-13,Matched
999,999,7d25e022-1772-4edb-80cc-33faa4e550f4,141.82,2025-08-25,Matched
1000,1000,cc6b5ffa-85a4-4b78-b712-fa86bafbb2ce,4474.15,2025-05-02,Matched
1001,1001,1f135c4b-dbaa-4023-ad55-97277b83fa4f,4407.15,2025-10-01,Matched
1002,1002,dfceed53-e0a0-4a0c-8af9-3566475c3a4b,480.12,2025-06-29,Unmatched
1003,1003,3360d225-1cc1-4dfe-b81e-d7c181033049,782.57,2025-09-03,Matched
1004,1004,1d0f7926-8113-466a-88ea-70eb1941cc0e,3094.66,2025-07-15,Matched
1005,1005,9e74ad0f-c746-4f00-b98c-98b31d096f91,3504.52,2025-09-02,Pending
1006,1006,7816e271-145a-4ee2-9986-ed0b45f96dcd,798.37,2025-04-26,Matched
1007,1007,e0aebf8c-c750-4023-a6e0-f1481ea31bc4,1662.99,2025-10-06,Matched
1008,1008,070de758-f911-4137-b553-21228f561939,3433.2,2025-07-12,Matched
1009,1009,45f32ce6-530d-4919-bf0b-428975dd16ae,331.66,2025-06-04,Unmatched
1010,1010,03ef2e21-8650-492c-bc35-e35bdb517bda,1065.12,2025-07-22,Unmatched
1011,1011,21a3b4ff-ccd5-4a97-8867-8dbe0a5234f7,504.55,2025-04-30,Pending
1012,1012,0ad4cd51-1faf-4c4a-b581-bb9ba2d6dedd,4796.56,2025-09-06,Pending
1013,1013,2b5133e7-c5d1-4905-9b01-74ba2fdff1b3,3765.58,2025-07-02,Matched
1014,1014,3abd0a58-c4b3-4913-8fcb-264c4b0772f7,968.88,2025-06-02,Matched
1015,1015,c994a0df-a06e-43db-b2ab-5a1ee9ec1637,4494.97,2025-05-06,Matched
1016,1016,f0ce7e97-0317-49d8-a0c8-82e60c330775,4136.26,2025-08-03,Matched
1017,1017,32ce1208-20b6-489b-80da-821a62e93e48,2129.14,2025-10-03,Pending
1018,1018,cf1be23d-f9f2-4831-991a-fc7a7232ed6a,719.05,2025-04-27,Matched
1019,1019,eae6ac29-29a0-4152-ab52-57fecc88ca9d,594.83,2025-09-27,Unmatched
1020,1020,346f8fcc-7e0a-41d5-b0e3-27ab9b28db51,1813.27,2025-06-29,Matched
1021,1021,58283140-9bfe-4d2f-bbe7-44cf141d6888,2628.77,2025-09-11,Pending
1022,1022,b1c8c0fe-71fc-4218-a11e-9cf101f35be9,2369.85,2025-06-17,Pending
1023,1023,4a62df2f-b534-4e70-b093-7c0ab9e2ef4e,4236.96,2025-04-26,Pending
1024,1024,d5a14a9e-96fd-43b5-b577-a5baef1c79b8,129.71,2025-05-18,Unmatched
1025,1025,164b7f69-2b4a-4a1d-90e9-dffbba1de040,3862.2,2025-08-22,Matched
1026,1026,28c0ea92-bb88-41f3-b66a-8ef8bc9691de,1701.9,2025-04-29,Matched
1027,1027,a81fc6ec-42d1-4250-9fb3-ecb6be5c08bd,2199.03,2025-09-06,Matched
1028,1028,1aac657f-fd06-489c-b4d9-7fc8e89d5c7c,4631.35,2025-08-14,Pending
1029,1029,9b4b8860-8439-4a56-9528-4ef39560014d,1125.77,2025-07-11,Unmatched
1030,1030,6ce3ae91-a803-448c-a9d0-c1620b3406bd,4860.14,2025-08-19,Unmatched
1031,1031,f89fbab1-4c37-43a3-a1b4-75b202fb0727,673.79,2025-04-29,Matched
1032,1032,9fe23aba-b99f-48db-b3f0-47b6ce71c8b2,203.4,2025-04-30,Matched
1033,1033,527fea67-dfd3-431e-baf8-2711f8f4cbe1,3773.73,2025-04-25,Pending
1034,1034,81730a67-6f20-473b-9c50-ee2b7a36e759,4796.09,2025-09-19,Matched
1035,1035,b0825117-c32d-45f7-8bac-c7eb4abbdf2a,3731.61,2025-05-06,Matched
1036,1036,7c7bef39-d244-45af-9bab-7fe3472b8fa8,3297.89,2025-10-05,Pending
1037,1037,7bd6d390-a618-4f88-a10e-2a9d00f174fb,1079.72,2025-08-02,Matched
1038,1038,324d3ff1-2aba-4380-b471-79b1136dbcfb,4559.27,2025-08-16,Matched
1039,1039,14c7c2c5-e0a4-42b5-a9d2-9509d5da4658,1848.89,2025-04-15,Pending
1040,1040,87058e73-31c5-4368-beba-7281ce6de225,1925.34,2025-06-21,Pending
1041,1041,14310162-b003-4a1a-aec7-ae3ade6d5e9e,3138.16,2025-08-01,Pending
1042,1042,141c4866-39ab-4ffd-a304-810d98d9a134,493.88,2025-09-16,Matched
1043,1043,f0e38fe0-6dd6-42b3-a611-77e06c816858,2042.81,2025-04-11,Unmatched
1044,1044,0575d105-c6fc-468b-80fe-992b3b22cb7c,4255.29,2025-06-08,Pending
1045,1045,cae568bf-203e-4b14-aa11-64ef9e2592c2,2750.52,2025-05-30,Pending
1046,1046,25f08bd6-310f-485e-939c-8926f50382da,923.19,2025-05-30,Matched
1047,1047,14fb6759-eecd-426a-a523-4a4b13fab921,3800.04,2025-08-16,Unmatched
1048,1048,e61d3249-524d-48e2-9e21-c39750821ac7,4282.26,2025-06-10,Pending
1049,1049,9906bec3-90bc-4c15-bea7-32216fb7a2d3,4905.5,2025-06-07,Pending
1050,1050,f869dae0-b58a-4940-b152-f5dadf350603,4842.82,2025-06-21,Unmatched
1051,1051,bc59f0ae-b9b4-40a8-8af2-3f1319df3d28,4783.71,2025-08-18,Unmatched
1052,1052,bdfccf12-93ba-43de-b31d-72af5aea4ac6,255.32,2025-06-04,Unmatched
1053,1053,4ba43645-b361-4e3d-b8cb-f48bc22e9fb3,2693.54,2025-09-03,Pending
1054,1054,d4b354c3-6f4b-40f0-96de-871ec1c79203,956.93,2025-06-06,Pending
1055,1055,241a1945-e853-4a03-b8af-f4cf303b7cb6,3063.31,2025-06-28,Pending
1056,1056,cd405a0b-8df3-43b3-967d-0a0e3a5ffb67,4249.69,2025-05-12,Matched
1057,1057,2cce6573-2b9b-4666-93c9-469e79a64f2d,2583.4,2025-04-25,Pending
1058,1058,71450456-e2d0-4bda-9250-8cf7fc846741,293.86,2025-09-02,Unmatched
1059,1059,c175bd2d-3777-40ba-b399-7c07b37ccc58,3899.69,2025-04-15,Matched
1060,1060,e850e375-9202-45af-a678-ccf5d56b27e0,1116.19,2025-07-24,Unmatched
1061,1061,afc6bc89-24db-442c-8a81-dd775d0452e4,4832.66,2025-06-03,Unmatched
1062,1062,e35dd2e2-72c8-42ab-831c-191d2d50cb93,4542.42,2025-04-17,Unmatched
1063,1063,d049bd01-4fc4-4d59-a84e-5810263647fc,4769.29,2025-07-20,Pending
1064,1064,922d0925-6f83-4ab0-8063-685ce5863866,2277.57,2025-09-09,Pending
1065,1065,197cd538-75bf-4c35-bcd1-95c85b2bb4b8,2933.03,2025-08-18,Pending
1066,1066,3dde4415-34f0-4776-bc17-8d821315674e,478.05,2025-09-03,Pending
1067,1067,03335386-8f7d-4b2c-88da-b8a0b6abda1a,737.78,2025-08-24,Unmatched
1068,1068,0a5d603d-a35e-4a04-bdd0-86c3d1e944e0,4959.09,2025-06-21,Pending
1069,1069,2665be49-eac6-45c1-8bae-bd1dadfcf6f2,4890.91,2025-05-10,Pending
1070,1070,cc35d4dd-fed8-45c7-ae59-ed65efb4674a,3601.59,2025-08-24,Pending
1071,1071,adb7cfec-3cf9-43d2-961a-b4e081d8d539,1098.21,2025-09-19,Matched
1072,1072,a0c9b895-b20c-4fb2-aa76-606db56193c4,2578.2,2025-08-04,Unmatched
1073,1073,59047283-909a-41f5-8888-5da9310b4eae,2450.49,2025-09-30,Pending
1074,1074,404b1f3f-b3c5-4ac6-a948-0e1ac4d92be0,656.55,2025-06-24,Pending
1075,1075,868672f5-32dd-49b1-9cb4-d3bc2146af32,3268.67,2025-08-23,Pending
1076,1076,0bc2af52-2c28-4b8c-b881-30c5086dcd3a,404.4,2025-04-24,Pending
1077,1077,2983e7fc-78fb-4310-9034-a4f0994e4cec,4148.55,2025-05-04,Unmatched
1078,1078,74576b3d-c81e-4515-b6bd-5cc4e0b890b0,1621.31,2025-05-15,Pending
1079,1079,756cf250-67b9-4d48-9deb-33625ad82c74,4140.19,2025-07-25,Unmatched
1080,1080,baf3be91-0a4c-4e97-a669-785001f55ab8,3766.25,2025-06-01,Unmatched
1081,1081,d77586d0-16ed-4b90-ad65-91ec2b4ec579,2532.51,2025-08-16,Unmatched
1082,1082,e2b0692f-d554-4bcd-8d48-990ae815c72e,1891.98,2025-05-11,Unmatched
1083,1083,202d2438-79b8-4cf7-be41-e03e2bf3d1dc,2476.66,2025-05-12,Unmatched
1084,1084,30ed4f6a-d606-4b2a-8392-1d848f23cd8c,631.99,2025-09-14,Matched
1085,1085,ebcdcb14-eafc-49e2-b0fa-ae5d93e1697b,2365.58,2025-07-23,Matched
1086,1086,55493259-5eb0-410d-993b-26ac522a418d,1443.36,2025-04-27,Pending
1087,1087,117ed45a-b789-477c-835e-08f79abc6eac,2499.31,2025-05-08,Matched
1088,1088,c9ae6407-7688-4663-b8d2-ab70d950ef8d,1119.58,2025-10-06,Pending
1089,1089,89a67ad2-1ec5-4421-bdae-fc3364c23537,4431.98,2025-08-14,Matched
1090,1090,513f07ea-9830-4f50-9bf0-22e153cf4842,219.63,2025-09-06,Unmatched
1091,1091,7cb29c76-3a6a-43d6-8ef2-78d3540f75ea,4452.51,2025-05-31,Unmatched
1092,1092,61eb1673-7d6e-41d0-8628-d05a81ac0d9c,3094.37,2025-08-07,Matched
1093,1093,8fd33a22-a5c6-47e0-89d3-5768f60f6172,4653.96,2025-08-06,Unmatched
1094,1094,b17d6ad8-822e-40ca-b27b-9bec10a68eb7,1256.66,2025-05-31,Unmatched
1095,1095,a8c1f352-9dd0-45b9-bcbc-3f81172b2d59,2103.18,2025-08-28,Matched
1096,1096,1d370401-67c0-4f50-8859-7d7df65877ea,2199.71,2025-07-10,Pending
1097,1097,596893fa-83ce-47fe-9757-eef170476d65,4731.15,2025-06-05,Pending
1098,1098,e528fe84-131a-490d-a475-c599455e6d49,950.59,2025-07-07,Matched
1099,1099,40096c1f-b56b-43b2-aa91-f940e87b932b,2796.07,2025-05-20,Unmatched
1100,1100,c680ab6c-41d4-4199-9667-19980011636b,685.38,2025-07-23,Matched
1101,1101,7400c66e-864c-4825-acdf-6bba746c903c,3859.01,2025-05-22,Matched
1102,1102,b9992fc9-ab46-437f-a70b-dacd33bb29e6,626.69,2025-07-02,Unmatched
1103,1103,a5ccea6d-28a3-410c-818c-d7f954160d42,1887.67,2025-07-18,Unmatched
1104,1104,e6d67d82-993f-409d-967a-56fe9a61fa60,2925.46,2025-04-12,Pending
1105,1105,4b599ee6-05f9-4b7d-962f-41560b83e50c,3657.0,2025-07-27,Pending
1106,1106,9ed968cc-48ba-4a88-8570-8290e053178b,635.91,2025-07-30,Matched
1107,1107,0b5e8807-542b-4ea7-bd19-00095587428c,3231.95,2025-06-12,Matched
1108,1108,72799a62-c809-4c90-b4f1-8cd61256a119,111.69,2025-05-04,Matched
1109,1109,5923f9c1-dfa7-4e39-8ce1-4fd2e193485d,1289.13,2025-07-26,Pending
1110,1110,5907c7d5-298b-4be1-a3f4-d00d1fa82f52,2412.17,2025-04-29,Matched
1111,1111,4e67c998-0482-4add-afea-2ed7d7bf77ca,2305.54,2025-07-24,Pending
1112,1112,545b11d2-972c-45fc-9a55-4ab22989feaa,3760.59,2025-04-29,Unmatched
1113,1113,1607fb89-d80b-42ae-974b-73f5d314228c,2429.88,2025-06-11,Pending
1114,1114,eb12e8a2-a879-4a6b-8d99-85ac50cf8a85,1672.7,2025-08-09,Unmatched
1115,1115,41f9a1bf-af8a-4aa3-9c11-16047188128f,4527.27,2025-08-29,Matched
1116,1116,bad8ab28-92f7-4ef6-aa2c-435ad3abb9ed,1022.36,2025-05-15,Matched
1117,1117,586a8e3e-18cb-491a-a88a-6dd43e47023a,1742.93,2025-05-19,Unmatched
1118,1118,f88fbf25-4a11-4d78-81e7-2ef323182831,4332.53,2025-06-09,Matched
1119,1119,00268b91-da7c-41b5-a6bc-dbb05abf19df,2433.19,2025-06-09,Pending
1120,1120,d233fd6c-6ebd-44c3-a79f-7dfead15f164,4210.81,2025-08-04,Unmatched
1121,1121,98df74ce-5948-4095-9ff8-e9319c121f83,3302.6,2025-09-03,Matched
1122,1122,529c1b86-329a-4cae-ade6-385697229daa,2570.41,2025-06-23,Unmatched
1123,1123,f6fd32b1-d8e0-4d53-9c52-ffab1c090a58,4996.6,2025-07-02,Unmatched
1124,1124,f00e0ea1-6604-44cf-ae6b-4d2545d4d140,4351.75,2025-07-04,Unmatched
1125,1125,2b287845-ac2c-4248-ac3b-15dc63d4af36,648.39,2025-06-11,Unmatched
1126,1126,e190005c-f72d-4b71-9e8a-66e5a56feded,3249.69,2025-09-12,Matched
1127,1127,b494e36e-3c00-464d-90fa-645048be9db6,682.64,2025-08-06,Matched
1128,1128,fc7cc3e6-95b9-42cb-9015-8a75bd0b4ecd,2687.42,2025-04-25,Matched
1129,1129,a6dc8cab-b1a8-4fd6-a21e-5cb459243c7c,1591.53,2025-04-24,Pending
1130,1130,ed3a5d1b-c888-4191-b32a-51f361f2f676,4808.65,2025-09-09,Matched
1131,1131,6975a220-a1fd-4d29-a6da-aabb08a68171,2264.37,2025-04-24,Pending
1132,1132,fbd61a02-c503-4eea-9aeb-1ef0dafcc63d,4840.52,2025-07-29,Pending
1133,1133,ebace833-52b7-4a01-a228-3f03e780fcdd,2134.0,2025-07-18,Matched
1134,1134,e40de26d-fe3f-4696-8de9-8f12fa5d707f,2212.91,2025-09-11,Unmatched
1135,1135,917109fe-44a8-4ed6-8ac9-f4f13f68617b,716.79,2025-09-19,Pending
1136,1136,ec1f8b17-8421-41cf-8f44-157e1b46d657,1355.82,2025-08-31,Matched
1137,1137,04edfb3b-2390-41ec-8454-f832eff3b1e9,581.74,2025-04-24,Pending
1138,1138,def9bb86-fcce-4a89-8782-a6b516bfe883,2398.59,2025-08-23,Pending
1139,1139,70eaa437-a72b-4ee6-a80a-ba145e0e9483,2696.45,2025-07-15,Unmatched
1140,1140,444e236c-c4c9-4fc6-b0f3-8280b52a470a,3734.28,2025-08-21,Matched
1141,1141,62ab11a0-dae7-4a12-a664-5378444a03e6,2032.32,2025-09-23,Unmatched
1142,1142,1b644289-4d6b-4e50-8e5d-00a70e542da3,1285.37,2025-08-15,Unmatched
1143,1143,e70bb2c2-4ab3-427d-867b-209c32862b56,2859.62,2025-05-21,Matched
1144,1144,ce72e16f-c9c4-4c39-b21c-7ea31e8b07d1,3819.74,2025-08-01,Unmatched
1145,1145,e0b8c327-dca5-4da0-be80-cecad5a5e000,2089.46,2025-04-22,Pending
1146,1146,2123b41a-4574-44aa-8240-8e6541dce40f,4758.01,2025-06-17,Unmatched
1147,1147,fbe36a24-72d2-418d-847b-c65cf13abd7a,4505.49,2025-09-22,Pending
1148,1148,2186fe9c-6f68-47e6-8a60-3568cc4283e1,3037.25,2025-09-03,Pending
1149,1149,7bdadae8-3421-45f9-b5fe-c7482094ee24,1612.63,2025-09-19,Pending
1150,1150,b9c63924-471b-41dc-8829-43ff1307cecc,1173.69,2025-07-09,Matched
1151,1151,600c79e9-ff39-4608-ba6e-7fb58ecbfb05,1294.87,2025-06-08,Matched
1152,1152,3dbdf83a-5cb1-4799-8ac9-b4b9ce0e9603,4121.5,2025-08-14,Matched
1153,1153,aa531c42-0781-4c4a-afe4-46d13a2510fa,4517.9,2025-05-30,Unmatched
1154,1154,e417a8bd-05bc-45e0-abe1-ac84ca695468,3968.45,2025-05-29,Unmatched
1155,1155,68a06125-2ad8-4a0d-9be7-2a38faac7ec2,2361.14,2025-05-26,Unmatched
1156,1156,36019578-8d01-4464-b78f-ea43c3e0e83d,4891.44,2025-05-03,Pending
1157,1157,c06a18ba-d165-47db-ab91-a82cf0abea92,1797.66,2025-06-22,Matched
1158,1158,0e3d5b8a-f7fa-4689-bc3d-eeab4e978cc4,3340.37,2025-05-22,Matched
1159,1159,d6c9dd5a-7e3e-4c1e-83f2-98fc3dc7d91d,2688.84,2025-06-14,Pending
1160,1160,6f04b2d9-79c8-4b1e-bddb-26c5e9d2358f,3669.62,2025-06-09,Pending
1161,1161,f4016875-952d-45fc-b412-68fe413ff10e,1201.95,2025-07-22,Pending
1162,1162,591e7ba7-5b72-4c9f-82e4-67091b89ba43,2302.07,2025-04-30,Pending
1163,1163,2d08ad90-5f47-42b8-b5c0-dda499911899,4451.72,2025-08-08,Pending
1164,1164,019e7447-448c-4c7e-9fcd-4f277677a969,2379.61,2025-04-09,Pending
1165,1165,68608d26-c2e1-4940-9cf1-fbc391b673e2,2218.26,2025-05-16,Matched
1166,1166,8e5928df-23b5-41c0-b83e-42cafe13558c,4066.69,2025-07-05,Matched
1167,1167,b8f3da64-6e8e-44f5-932c-1c506f047522,4308.3,2025-06-10,Unmatched
1168,1168,fad5265f-0b99-435c-9b78-edfa6e66d909,1956.67,2025-09-13,Matched
1169,1169,2b4aa100-0432-40d8-9665-e89f4089c9b8,2488.59,2025-08-14,Unmatched
1170,1170,733a855e-d43c-44bc-a69d-d4d4ff5396ac,2516.0,2025-07-20,Matched
1171,1171,809a45fe-671b-4b34-a443-29cc04f6fce4,4666.91,2025-05-14,Unmatched
1172,1172,a4a30bd6-6c3f-429c-93a6-2c6695f5b95e,241.75,2025-04-21,Unmatched
1173,1173,5d00ced1-2659-4f95-a9ee-98a2497ff6d1,2547.33,2025-07-16,Unmatched
1174,1174,5794d144-563b-4997-b383-99aee42ff3aa,1959.73,2025-07-05,Unmatched
1175,1175,c7ead1ce-4860-4c56-9028-17a29e9c7738,2108.59,2025-08-19,Pending
1176,1176,32f7f4d2-e94b-4028-b09e-f9e69d2b245c,4399.09,2025-09-21,Pending
1177,1177,ad5cfb5a-5967-4c9c-a553-629976b3f12e,802.14,2025-07-29,Pending
1178,1178,15b9455e-24a7-49df-996a-f327463555d0,2964.46,2025-04-29,Unmatched
1179,1179,cb55f639-427a-44a4-b8aa-5fb5027e8a27,4202.43,2025-07-15,Unmatched
1180,1180,2816e9da-fb42-43a5-b761-407f0c223604,160.38,2025-06-19,Unmatched
1181,1181,d4c61406-efd5-48ea-8cff-829f710dff5c,3656.41,2025-08-26,Matched
1182,1182,789e54cd-6508-431c-94d6-3fbe7171fef6,2458.16,2025-05-07,Matched
1183,1183,122bd9b7-0ed2-4070-8844-fcd9513a216d,4578.5,2025-05-30,Pending
1184,1184,a9ae7cae-2270-4774-ae3e-ec6cf1fbd0ef,319.18,2025-08-13,Pending
1185,1185,11ba3063-8090-424d-992c-e50be82800af,4775.83,2025-08-20,Matched
1186,1186,7bb4e222-47ba-432f-af02-b63af78141d8,1668.6,2025-05-24,Pending
1187,1187,43e527b6-ba3f-4a58-8edd-4c9ad610dedb,734.25,2025-07-23,Unmatched
1188,1188,9283dbcc-d94e-400f-9138-9a0f1b70e0f4,1439.81,2025-05-18,Unmatched
1189,1189,3e1cc350-fdf8-4dbc-b122-9917aff44ea0,3636.58,2025-07-20,Unmatched
1190,1190,fc83f60a-895c-4c1b-88f6-db6176f0f623,3469.46,2025-04-17,Pending
1191,1191,69807639-478b-49d7-b98c-08e4150fa3ab,4354.78,2025-09-21,Matched
1192,1192,f3d8929a-e5ad-451a-ad50-c4fe379e2760,3332.38,2025-04-30,Unmatched
1193,1193,7c67411c-41c0-4adb-9264-0ed9f1a9db63,2942.57,2025-08-22,Unmatched
1194,1194,e9147237-1414-4b7d-baa1-47fe53c2a388,3460.91,2025-10-01,Matched
1195,1195,09750402-6d17-4987-8fbb-361af94356b2,3218.02,2025-05-10,Matched
1196,1196,0a886869-4b3e-419b-ac58-22bf8d94f424,3633.09,2025-04-17,Unmatched
1197,1197,40d9548a-0117-498d-9b04-5fb81bc7c701,1213.01,2025-09-22,Pending
1198,1198,4f08d848-d4a7-42d3-a8c7-0b91c6fd6eb8,814.79,2025-06-22,Pending
1199,1199,f10dc127-8681-481c-b9fc-f35fbed16fff,2246.85,2025-05-10,Unmatched
1200,1200,8d765c02-171a-47a3-be4f-7c91f0ab34a2,860.6,2025-08-16,Matched
1201,1201,93f24ad8-a953-4424-9180-622cbd5ef286,3938.24,2025-10-05,Pending
1202,1202,6ee6e4ee-f510-4f98-b008-7c8c1ddb3df5,880.55,2025-06-21,Pending
1203,1203,bc0765cf-6f97-4f44-9714-c09e748e9fde,3322.3,2025-09-08,Matched
1204,1204,eae1ce1f-f796-4d5e-bd7d-b5572291cd60,1471.31,2025-08-03,Unmatched
1205,1205,c7e8ebd5-ffd7-45c9-84ff-78d70089e116,510.59,2025-05-25,Matched
1206,1206,96a8d281-d4aa-4fc9-a624-3be903032af9,426.75,2025-06-05,Pending
1207,1207,eb21d141-a973-4b9c-af45-00a047b30f0e,681.69,2025-09-23,Pending
1208,1208,fe2054dd-fed3-4728-9060-6246a065334a,1484.12,2025-05-29,Matched
1209,1209,35b50bee-3cc9-4678-bdbf-52a1e832651b,127.69,2025-08-19,Pending
1210,1210,e14f1fb4-e7f3-461d-8bc6-5a4a7494e450,2329.6,2025-07-28,Pending
1211,1211,5607d310-8455-4d05-a548-a016fd3d6d41,155.25,2025-06-01,Matched
1212,1212,c0aa914d-d6d1-4b9d-9f5f-238252fff3f6,2372.78,2025-05-03,Matched
1213,1213,28643dd8-66f4-4665-875e-c0b309e5b8a6,4602.35,2025-07-27,Pending
1214,1214,f2e70712-940c-4529-addb-358aa5540a25,4145.19,2025-08-06,Pending
1215,1215,92865710-d6a9-4717-aa2d-23c689c17be4,1581.77,2025-06-15,Unmatched
