order_id,product_id,quantity,subtotal
ORD-001944,PROD-0480,4,1577.72
ORD-001944,PROD-0391,1,683.5
ORD-001945,PROD-0090,2,1191.56
ORD-001945,PROD-0361,4,3407.76
ORD-001946,PROD-0340,5,1606.3
ORD-001946,PROD-0147,3,2839.35
ORD-001946,PROD-0401,3,1898.94
ORD-001946,PROD-0108,4,2193.48
ORD-001947,PROD-0438,4,4488.16
ORD-001947,PROD-0109,5,1532.3
ORD-001947,PROD-0401,2,1265.96
ORD-001947,PROD-0398,1,268.91
ORD-001948,PROD-0153,2,2308.96
ORD-001948,PROD-0024,5,1598.75
ORD-001949,PROD-0134,2,2353.42
ORD-001949,PROD-0061,5,1525.45
ORD-001950,PROD-0086,5,3961.65
ORD-001951,PROD-0183,5,1777.85
ORD-001951,PROD-0355,4,1357.08
ORD-001951,PROD-0159,4,574.12
ORD-001951,PROD-0004,2,1312.42
ORD-001952,PROD-0230,1,85.22
ORD-001952,PROD-0158,2,1954.42
ORD-001953,PROD-0447,1,664.21
ORD-001953,PROD-0273,3,2519.04
ORD-001954,PROD-0177,2,2328.2
ORD-001955,PROD-0295,3,1532.37
ORD-001956,PROD-0033,2,1089.06
ORD-001956,PROD-0204,2,1622.86
ORD-001957,PROD-0091,1,1063.13
ORD-001957,PROD-0436,5,2830.2
ORD-001957,PROD-0335,5,992.75
ORD-001957,PROD-0455,1,1074.28
ORD-001958,PROD-0361,2,1703.88
ORD-001959,PROD-0324,3,501.6
ORD-001960,PROD-0455,3,3222.84
ORD-001960,PROD-0118,2,839.82
ORD-001961,PROD-0167,1,663.76
ORD-001962,PROD-0019,3,1784.25
ORD-001963,PROD-0016,5,5261.3
ORD-001963,PROD-0203,4,3600.28
ORD-001964,PROD-0048,2,155.68
ORD-001965,PROD-0026,2,396.1
ORD-001966,PROD-0310,1,530.49
ORD-001967,PROD-0201,2,1621.84
ORD-001968,PROD-0124,1,685.97
ORD-001969,PROD-0463,3,3488.58
ORD-001969,PROD-0445,3,47.76
ORD-001970,PROD-0258,1,1141.79
ORD-001971,PROD-0193,3,2878.92
ORD-001972,PROD-0058,4,1451.04
ORD-001972,PROD-0393,3,3534.33
ORD-001972,PROD-0017,4,702.92
ORD-001973,PROD-0182,1,535.2
ORD-001974,PROD-0465,5,3972.5
ORD-001974,PROD-0322,3,1402.35
ORD-001975,PROD-0446,5,5605.05
ORD-001975,PROD-0426,4,4119.04
ORD-001975,PROD-0402,2,157.6
ORD-001976,PROD-0197,3,2694.72
ORD-001976,PROD-0117,3,3063.3
ORD-001976,PROD-0250,4,4140.88
ORD-001977,PROD-0465,5,3972.5
ORD-001978,PROD-0189,3,729.18
ORD-001979,PROD-0369,5,850.05
ORD-001979,PROD-0180,3,143.7
ORD-001979,PROD-0241,2,754.82
ORD-001979,PROD-0499,3,2272.68
ORD-001980,PROD-0105,4,3481.6
ORD-001980,PROD-0323,1,261.41
ORD-001981,PROD-0268,1,528.12
ORD-001982,PROD-0215,1,250.22
ORD-001982,PROD-0226,3,2185.47
ORD-001982,PROD-0058,4,1451.04
ORD-001983,PROD-0465,2,1589.0
ORD-001984,PROD-0096,5,5043.2
ORD-001985,PROD-0017,1,175.73
ORD-001986,PROD-0284,1,1136.82
ORD-001986,PROD-0229,2,1029.96
ORD-001987,PROD-0470,5,581.05
ORD-001988,PROD-0401,4,2531.92
ORD-001988,PROD-0146,4,3399.24
ORD-001988,PROD-0143,4,4609.32
ORD-001989,PROD-0170,1,1198.69
ORD-001990,PROD-0425,5,2274.35
ORD-001991,PROD-0264,4,2231.76
ORD-001991,PROD-0062,1,57.68
ORD-001991,PROD-0074,5,3857.85
ORD-001992,PROD-0079,3,2419.2
ORD-001992,PROD-0350,3,1654.17
ORD-001993,PROD-0391,1,683.5
ORD-001994,PROD-0106,5,5443.9
ORD-001994,PROD-0395,1,689.59
ORD-001995,PROD-0376,5,5728.8
ORD-001995,PROD-0116,1,712.56
ORD-001995,PROD-0117,5,5105.5
ORD-001996,PROD-0206,5,3904.2
ORD-001997,PROD-0251,1,350.97
ORD-001998,PROD-0362,3,407.94
ORD-001999,PROD-0223,4,2057.6
ORD-002000,PROD-0191,4,1911.96
ORD-002000,PROD-0254,4,3584.96
