order_id,customer_id,order_date,status,payment_status,total_amount,shipping_address_id,payment_method_id
ORD-001487,CUST-0475,2024-01-18,cancelled,refunded,2335.42,ADDR-01020,PM-00910
ORD-001488,CUST-0853,2025-02-26,delivered,refunded,811.92,ADDR-00661,PM-00099
ORD-001489,CUST-0663,2024-08-27,cancelled,paid,602.27,ADDR-00526,PM-00003
ORD-001490,CUST-0703,2024-10-04,shipped,paid,5711.69,ADDR-00846,PM-00175
ORD-001491,CUST-0403,2025-06-27,cancelled,refunded,276.88,ADDR-01370,PM-00560
ORD-001492,CUST-0769,2025-08-16,shipped,failed,501.05,ADDR-00472,PM-00755
ORD-001493,CUST-0753,2023-02-21,shipped,pending,1955.94,ADDR-00714,PM-00404
ORD-001494,CUST-0148,2025-06-23,delivered,failed,4972.46,ADDR-01090,PM-00913
ORD-001495,CUST-0011,2024-04-30,returned,paid,1851.93,ADDR-00114,PM-01023
ORD-001496,CUST-0305,2025-04-11,cancelled,refunded,3578.41,ADDR-00549,PM-00851
ORD-001497,CUST-0625,2024-12-15,returned,pending,4018.34,ADDR-01345,PM-00830
ORD-001498,CUST-0882,2025-09-12,cancelled,failed,367.65,ADDR-00808,PM-00611
ORD-001499,CUST-0066,2024-10-06,returned,failed,711.24,ADDR-00806,PM-00822
ORD-001500,CUST-0206,2024-02-04,shipped,paid,5822.78,ADDR-00111,PM-00735
ORD-001501,CUST-0892,2025-01-28,processing,failed,2321.15,ADDR-01027,PM-00222
ORD-001502,CUST-0914,2025-02-10,shipped,refunded,3101.74,ADDR-01294,PM-00505
ORD-001503,CUST-0610,2023-11-21,returned,refunded,2579.92,ADDR-00903,PM-00944
ORD-001504,CUST-0530,2024-08-29,returned,paid,14997.86,ADDR-00972,PM-00183
ORD-001505,CUST-0334,2023-10-27,returned,pending,5402.23,ADDR-00980,PM-00020
ORD-001506,CUST-0795,2024-12-13,processing,pending,3470.03,ADDR-00264,PM-00801
ORD-001507,CUST-0161,2023-03-07,shipped,refunded,2994.25,ADDR-01117,PM-01098
ORD-001508,CUST-0710,2023-05-19,returned,paid,1015.67,ADDR-01078,PM-00545
ORD-001509,CUST-0605,2023-12-28,cancelled,paid,2684.30,ADDR-00969,PM-00893
ORD-001510,CUST-0159,2023-08-14,delivered,failed,576.56,ADDR-00266,PM-01120
ORD-001511,CUST-0920,2024-03-23,shipped,paid,2100.53,ADDR-01366,PM-00310
ORD-001512,CUST-0366,2025-08-31,shipped,refunded,1476.85,ADDR-01080,PM-01020
ORD-001513,CUST-0928,2024-09-04,cancelled,failed,1821.74,ADDR-00993,PM-00321
ORD-001514,CUST-0511,2023-09-30,cancelled,failed,155.38,ADDR-01385,PM-00738
ORD-001515,CUST-0252,2023-04-16,processing,paid,1234.73,ADDR-01128,PM-00724
ORD-001516,CUST-0492,2023-11-20,cancelled,failed,7119.45,ADDR-00719,PM-00053
ORD-001517,CUST-0011,2023-04-22,processing,refunded,10681.50,ADDR-00997,PM-01008
ORD-001518,CUST-0545,2025-04-10,returned,refunded,4538.37,ADDR-00772,PM-00398
ORD-001519,CUST-0837,2024-03-30,cancelled,failed,4992.81,ADDR-01176,PM-00837
ORD-001520,CUST-0631,2025-08-05,processing,failed,194.40,ADDR-00002,PM-00372
ORD-001521,CUST-0655,2024-05-25,shipped,failed,827.38,ADDR-00642,PM-00103
ORD-001522,CUST-0009,2023-11-24,processing,failed,6296.08,ADDR-00970,PM-00268
ORD-001523,CUST-0610,2023-03-19,delivered,failed,2964.88,ADDR-01204,PM-00997
ORD-001524,CUST-0586,2024-06-29,delivered,paid,1525.23,ADDR-01243,PM-01141
ORD-001525,CUST-0738,2023-08-26,cancelled,refunded,5336.99,ADDR-00748,PM-00420
ORD-001526,CUST-0826,2023-11-03,returned,failed,862.90,ADDR-01341,PM-00742
ORD-001527,CUST-0627,2024-07-02,delivered,failed,1049.91,ADDR-00541,PM-00800
ORD-001528,CUST-0328,2023-07-05,delivered,refunded,2315.62,ADDR-00514,PM-00978
ORD-001529,CUST-0162,2023-03-23,shipped,pending,2416.41,ADDR-01040,PM-00562
ORD-001530,CUST-0940,2024-09-27,processing,refunded,5626.26,ADDR-00681,PM-00765
ORD-001531,CUST-0227,2023-05-10,shipped,paid,8102.69,ADDR-01310,PM-00059
ORD-001532,CUST-0449,2023-08-24,cancelled,failed,3067.18,ADDR-01128,PM-00747
ORD-001533,CUST-0230,2023-10-11,delivered,pending,2959.54,ADDR-00595,PM-00838
ORD-001534,CUST-0138,2023-07-12,returned,pending,2853.37,ADDR-00506,PM-00114
ORD-001535,CUST-0899,2025-03-21,shipped,failed,3989.26,ADDR-01255,PM-00968
ORD-001536,CUST-0021,2024-08-07,cancelled,pending,445.29,ADDR-01032,PM-00381
ORD-001537,CUST-0574,2024-05-15,delivered,refunded,4072.25,ADDR-01033,PM-01131
ORD-001538,CUST-0477,2025-05-22,cancelled,pending,1783.47,ADDR-00098,PM-00961
ORD-001539,CUST-0889,2024-03-23,cancelled,refunded,3815.38,ADDR-00056,PM-01166
ORD-001540,CUST-0334,2025-08-10,delivered,paid,1093.04,ADDR-00114,PM-00599
ORD-001541,CUST-0144,2024-09-07,cancelled,pending,3825.95,ADDR-01249,PM-00056
ORD-001542,CUST-0707,2025-08-30,shipped,refunded,1529.53,ADDR-00729,PM-00303
ORD-001543,CUST-0244,2023-01-17,delivered,failed,719.15,ADDR-01374,PM-00161
ORD-001544,CUST-0328,2023-07-28,returned,refunded,2777.31,ADDR-00338,PM-00570
ORD-001545,CUST-0036,2025-10-02,returned,failed,340.39,ADDR-00015,PM-01014
ORD-001546,CUST-0826,2023-01-03,delivered,pending,3128.08,ADDR-00803,PM-00694
ORD-001547,CUST-0635,2025-08-26,delivered,paid,717.44,ADDR-00929,PM-00050
ORD-001548,CUST-0419,2024-09-12,cancelled,refunded,5140.46,ADDR-00373,PM-00133
ORD-001549,CUST-0567,2024-04-05,processing,pending,8907.79,ADDR-00991,PM-01067
ORD-001550,CUST-0984,2025-01-12,returned,pending,1295.67,ADDR-00636,PM-00173
ORD-001551,CUST-0892,2025-06-26,cancelled,pending,5035.86,ADDR-01160,PM-00073
ORD-001552,CUST-0700,2025-08-01,returned,pending,10907.64,ADDR-00871,PM-01057
ORD-001553,CUST-0683,2024-02-28,processing,refunded,3501.99,ADDR-00973,PM-00985
ORD-001554,CUST-0460,2025-03-14,shipped,failed,1329.68,ADDR-00596,PM-00206
ORD-001555,CUST-0184,2023-12-03,returned,paid,5414.11,ADDR-00053,PM-01108
ORD-001556,CUST-0516,2023-10-26,delivered,refunded,1536.48,ADDR-01289,PM-00306
ORD-001557,CUST-0117,2023-01-17,delivered,paid,2695.82,ADDR-00758,PM-00122
ORD-001558,CUST-0389,2023-01-15,returned,paid,2002.49,ADDR-00877,PM-00235
ORD-001559,CUST-0993,2024-03-23,processing,pending,4148.19,ADDR-01327,PM-00583
ORD-001560,CUST-0365,2023-02-16,processing,paid,3635.19,ADDR-00639,PM-00688
ORD-001561,CUST-0490,2023-01-24,cancelled,paid,503.61,ADDR-01333,PM-00788
ORD-001562,CUST-0341,2024-03-23,delivered,paid,3743.65,ADDR-01389,PM-00462
ORD-001563,CUST-0499,2023-05-24,shipped,failed,220.44,ADDR-00744,PM-00667
ORD-001564,CUST-0227,2023-08-30,delivered,paid,483.92,ADDR-00608,PM-00377
ORD-001565,CUST-0728,2024-02-21,cancelled,pending,4382.88,ADDR-01375,PM-00073
ORD-001566,CUST-0929,2025-08-28,returned,paid,4199.14,ADDR-00560,PM-01127
ORD-001567,CUST-0011,2024-12-04,returned,refunded,3614.13,ADDR-00225,PM-00897
ORD-001568,CUST-0216,2023-03-17,cancelled,paid,14121.77,ADDR-01209,PM-01027
ORD-001569,CUST-0915,2023-01-19,shipped,failed,1429.97,ADDR-00778,PM-00223
ORD-001570,CUST-0259,2023-11-30,delivered,refunded,23.99,ADDR-00789,PM-00315
ORD-001571,CUST-0358,2023-08-13,cancelled,paid,972.83,ADDR-00261,PM-00904
ORD-001572,CUST-0789,2025-06-06,shipped,failed,2756.60,ADDR-01021,PM-01197
ORD-001573,CUST-0664,2024-06-01,returned,refunded,6207.72,ADDR-00246,PM-00955
ORD-001574,CUST-0435,2023-02-07,delivered,pending,289.71,ADDR-00784,PM-00169
ORD-001575,CUST-0919,2024-03-03,delivered,paid,2696.29,ADDR-00543,PM-00538
ORD-001576,CUST-0354,2024-11-29,returned,pending,3748.59,ADDR-01228,PM-00849
ORD-001577,CUST-0860,2024-08-10,processing,pending,5815.58,ADDR-01496,PM-00949
ORD-001578,CUST-0139,2023-01-22,returned,pending,3062.95,ADDR-01122,PM-00394
ORD-001579,CUST-0754,2023-06-18,delivered,pending,1822.63,ADDR-00974,PM-00854
ORD-001580,CUST-0693,2023-05-04,delivered,refunded,741.70,ADDR-00536,PM-00554
ORD-001581,CUST-0195,2023-12-27,shipped,failed,653.29,ADDR-00318,PM-00667
ORD-001582,CUST-0147,2025-04-16,cancelled,pending,2226.74,ADDR-00181,PM-00426
ORD-001583,CUST-0863,2023-01-10,returned,failed,1753.91,ADDR-00560,PM-00272
ORD-001584,CUST-0377,2024-02-16,returned,paid,2150.10,ADDR-01046,PM-00561
ORD-001585,CUST-0483,2023-03-15,shipped,refunded,694.95,ADDR-00386,PM-00421
ORD-001586,CUST-0217,2024-05-15,returned,paid,2035.91,ADDR-00509,PM-00311
ORD-001587,CUST-0159,2025-06-18,cancelled,pending,8686.56,ADDR-00920,PM-00916
ORD-001588,CUST-0519,2025-03-23,returned,paid,6497.25,ADDR-01190,PM-00600
ORD-001589,CUST-0598,2024-12-03,shipped,failed,2393.48,ADDR-00550,PM-00398
ORD-001590,CUST-0507,2023-06-10,cancelled,refunded,814.76,ADDR-01034,PM-00534
ORD-001591,CUST-0665,2024-03-08,cancelled,pending,833.98,ADDR-00383,PM-00066
ORD-001592,CUST-0729,2025-03-06,shipped,paid,1118.15,ADDR-00991,PM-00922
ORD-001593,CUST-0568,2024-11-27,returned,pending,34.14,ADDR-00388,PM-00409
ORD-001594,CUST-0108,2024-02-12,cancelled,failed,2383.64,ADDR-01108,PM-00024
ORD-001595,CUST-0890,2023-05-03,returned,pending,9715.13,ADDR-01026,PM-01083
ORD-001596,CUST-0363,2023-10-10,shipped,refunded,2548.96,ADDR-01115,PM-00194
ORD-001597,CUST-0881,2023-11-22,returned,paid,4433.40,ADDR-00045,PM-00774
ORD-001598,CUST-0390,2023-12-28,processing,failed,11883.45,ADDR-00814,PM-00078
ORD-001599,CUST-0956,2025-08-03,delivered,paid,6707.29,ADDR-01308,PM-01127
ORD-001600,CUST-0129,2023-03-08,processing,failed,93.20,ADDR-00068,PM-00159
ORD-001601,CUST-0509,2025-08-03,processing,refunded,584.94,ADDR-00279,PM-01073
ORD-001602,CUST-0363,2023-07-08,cancelled,refunded,920.73,ADDR-00857,PM-00767
ORD-001603,CUST-0096,2025-02-20,cancelled,pending,1568.10,ADDR-00233,PM-00596
ORD-001604,CUST-0201,2023-02-25,returned,refunded,1115.40,ADDR-00170,PM-00575
ORD-001605,CUST-0916,2025-09-03,shipped,paid,8420.48,ADDR-00107,PM-00699
ORD-001606,CUST-0648,2023-07-01,delivered,refunded,6599.67,ADDR-00585,PM-01052
ORD-001607,CUST-0631,2023-06-25,processing,pending,938.75,ADDR-00345,PM-00946
ORD-001608,CUST-0157,2024-09-02,shipped,pending,2265.76,ADDR-00277,PM-01178
ORD-001609,CUST-0336,2023-09-20,processing,paid,3909.93,ADDR-00608,PM-00510
ORD-001610,CUST-0657,2023-03-29,returned,refunded,736.66,ADDR-00638,PM-00740
ORD-001611,CUST-0645,2025-05-01,returned,pending,2702.95,ADDR-00553,PM-00878
ORD-001612,CUST-0248,2024-05-04,delivered,failed,3210.98,ADDR-01308,PM-00749
ORD-001613,CUST-0370,2023-02-09,processing,refunded,4052.24,ADDR-00952,PM-00065
ORD-001614,CUST-0098,2024-10-07,processing,pending,1704.25,ADDR-00743,PM-01025
ORD-001615,CUST-0826,2025-02-14,delivered,refunded,864.63,ADDR-01190,PM-00862
ORD-001616,CUST-0416,2023-02-01,processing,pending,1274.44,ADDR-00428,PM-00670
ORD-001617,CUST-0179,2025-04-08,cancelled,paid,3486.32,ADDR-01407,PM-01162
ORD-001618,CUST-0396,2024-02-13,shipped,pending,1985.69,ADDR-00240,PM-00777
ORD-001619,CUST-0195,2023-04-18,processing,paid,1622.73,ADDR-00974,PM-00176
ORD-001620,CUST-0477,2025-08-01,delivered,paid,6346.90,ADDR-00685,PM-00226
ORD-001621,CUST-0613,2025-07-06,processing,paid,4039.52,ADDR-00682,PM-00846
ORD-001622,CUST-0428,2023-08-20,delivered,failed,5207.26,ADDR-00179,PM-00967
ORD-001623,CUST-0668,2025-08-25,processing,pending,1398.10,ADDR-01443,PM-00381
ORD-001624,CUST-0425,2023-12-01,cancelled,paid,2233.17,ADDR-00346,PM-00604
ORD-001625,CUST-0295,2023-03-25,delivered,paid,118.10,ADDR-00753,PM-00965
ORD-001626,CUST-0731,2024-05-22,returned,refunded,1612.14,ADDR-01422,PM-00713
ORD-001627,CUST-0967,2025-07-23,returned,paid,4170.96,ADDR-00822,PM-01135
ORD-001628,CUST-0265,2023-06-16,delivered,paid,3992.22,ADDR-00322,PM-00600
ORD-001629,CUST-0451,2023-08-11,processing,pending,2618.17,ADDR-00909,PM-00153
ORD-001630,CUST-0412,2024-09-03,delivered,failed,3164.95,ADDR-00651,PM-00110
ORD-001631,CUST-0126,2024-10-27,processing,refunded,1166.18,ADDR-00826,PM-00183
ORD-001632,CUST-0898,2023-02-07,processing,paid,1700.79,ADDR-01377,PM-00258
ORD-001633,CUST-0681,2025-09-02,returned,paid,2540.48,ADDR-00932,PM-00333
ORD-001634,CUST-0390,2024-01-02,cancelled,failed,1640.86,ADDR-00026,PM-00063
ORD-001635,CUST-0133,2025-03-10,cancelled,paid,1084.91,ADDR-01454,PM-00897
ORD-001636,CUST-0432,2025-06-09,delivered,pending,75.14,ADDR-00556,PM-00354
ORD-001637,CUST-0260,2025-06-18,cancelled,failed,4890.75,ADDR-00598,PM-00811
ORD-001638,CUST-0864,2023-03-05,cancelled,failed,10633.71,ADDR-00259,PM-00151
ORD-001639,CUST-0531,2025-04-06,returned,failed,3689.33,ADDR-00201,PM-00693
ORD-001640,CUST-0151,2023-03-08,cancelled,failed,1561.86,ADDR-00870,PM-00527
ORD-001641,CUST-0444,2025-02-09,delivered,failed,1841.89,ADDR-00020,PM-00881
ORD-001642,CUST-0708,2025-06-21,shipped,refunded,6323.28,ADDR-01338,PM-00214
ORD-001643,CUST-0776,2024-12-01,processing,refunded,6317.83,ADDR-01113,PM-00094
ORD-001644,CUST-0385,2023-02-24,processing,pending,499.66,ADDR-00029,PM-00562
ORD-001645,CUST-0991,2023-10-12,delivered,refunded,1391.30,ADDR-00628,PM-01021
ORD-001646,CUST-0671,2025-04-29,returned,refunded,1371.60,ADDR-00510,PM-00885
ORD-001647,CUST-0369,2023-06-09,delivered,pending,369.97,ADDR-00157,PM-00991
ORD-001648,CUST-0220,2024-04-30,processing,paid,4071.46,ADDR-00237,PM-01062
ORD-001649,CUST-0459,2023-10-03,processing,failed,2438.79,ADDR-00347,PM-01157
ORD-001650,CUST-0359,2024-05-09,returned,pending,5665.23,ADDR-01029,PM-00139
ORD-001651,CUST-0407,2025-08-27,shipped,pending,664.51,ADDR-00590,PM-00158
ORD-001652,CUST-0355,2025-06-01,delivered,paid,5192.25,ADDR-01414,PM-00781
ORD-001653,CUST-0914,2024-09-18,processing,paid,992.14,ADDR-00807,PM-01029
ORD-001654,CUST-0597,2023-12-07,returned,pending,2480.99,ADDR-01136,PM-00305
ORD-001655,CUST-0190,2023-12-04,cancelled,refunded,1519.10,ADDR-01021,PM-00281
ORD-001656,CUST-0353,2025-08-23,cancelled,paid,2020.12,ADDR-00870,PM-00359
ORD-001657,CUST-0286,2025-03-21,shipped,refunded,1009.74,ADDR-01337,PM-01013
ORD-001658,CUST-0239,2024-12-17,cancelled,failed,3925.63,ADDR-00369,PM-00208
ORD-001659,CUST-0036,2024-03-25,returned,pending,3330.43,ADDR-00986,PM-00535
ORD-001660,CUST-0633,2024-12-26,returned,failed,1798.69,ADDR-00294,PM-00702
ORD-001661,CUST-0140,2024-11-10,delivered,pending,7865.59,ADDR-01313,PM-00005
ORD-001662,CUST-0991,2024-12-24,returned,pending,5156.58,ADDR-00810,PM-00605
ORD-001663,CUST-0465,2023-06-02,shipped,paid,149.18,ADDR-00865,PM-00147
ORD-001664,CUST-0107,2023-04-15,processing,pending,4217.24,ADDR-01343,PM-00425
ORD-001665,CUST-0382,2025-08-26,processing,pending,10368.51,ADDR-00533,PM-00830
ORD-001666,CUST-0747,2023-05-10,shipped,pending,3731.19,ADDR-00349,PM-00069
ORD-001667,CUST-0881,2025-04-04,cancelled,paid,617.47,ADDR-01474,PM-01179
ORD-001668,CUST-0013,2025-10-04,returned,failed,9773.18,ADDR-01151,PM-00901
ORD-001669,CUST-0970,2025-01-28,returned,pending,6814.44,ADDR-00288,PM-00770
ORD-001670,CUST-0070,2024-01-17,processing,pending,5879.57,ADDR-00153,PM-00920
ORD-001671,CUST-0824,2023-09-10,returned,paid,4817.39,ADDR-00405,PM-00910
ORD-001672,CUST-0099,2023-08-17,shipped,refunded,4897.94,ADDR-00126,PM-00513
ORD-001673,CUST-0032,2024-03-26,cancelled,paid,7574.11,ADDR-00032,PM-00658
ORD-001674,CUST-0940,2023-09-28,returned,paid,5036.37,ADDR-01367,PM-00255
ORD-001675,CUST-0764,2023-08-26,returned,failed,3599.46,ADDR-00119,PM-00280
ORD-001676,CUST-0567,2025-02-21,shipped,failed,6109.70,ADDR-01056,PM-00996
ORD-001677,CUST-0302,2023-04-13,delivered,pending,2790.03,ADDR-00444,PM-00069
ORD-001678,CUST-0698,2025-07-02,cancelled,paid,557.53,ADDR-01321,PM-00823
ORD-001679,CUST-0587,2025-03-18,processing,refunded,11195.82,ADDR-01428,PM-00192
ORD-001680,CUST-0211,2025-01-13,processing,pending,1480.73,ADDR-00524,PM-00117
ORD-001681,CUST-0478,2023-01-09,shipped,refunded,445.57,ADDR-01172,PM-00433
ORD-001682,CUST-0901,2023-02-22,processing,failed,1193.22,ADDR-00760,PM-01060
ORD-001683,CUST-0401,2023-07-06,delivered,refunded,3042.20,ADDR-01419,PM-00612
ORD-001684,CUST-0490,2023-09-07,shipped,failed,2618.72,ADDR-00658,PM-00125
ORD-001685,CUST-0621,2023-01-25,delivered,pending,3645.27,ADDR-00788,PM-00904
ORD-001686,CUST-0929,2025-07-07,processing,failed,8311.09,ADDR-00977,PM-01124
ORD-001687,CUST-0551,2023-04-12,returned,refunded,1566.99,ADDR-01106,PM-00539
ORD-001688,CUST-0458,2025-01-31,returned,paid,1101.40,ADDR-01494,PM-00916
ORD-001689,CUST-0267,2023-02-26,delivered,paid,1044.45,ADDR-00758,PM-00668
ORD-001690,CUST-0806,2023-06-28,processing,paid,7377.40,ADDR-01494,PM-00807
ORD-001691,CUST-0037,2025-08-04,processing,paid,3849.79,ADDR-00459,PM-00528
ORD-001692,CUST-0646,2024-05-05,processing,paid,4046.81,ADDR-00522,PM-00557
ORD-001693,CUST-0039,2023-01-24,delivered,refunded,2944.21,ADDR-00522,PM-00735
ORD-001694,CUST-0217,2023-10-30,returned,refunded,3571.86,ADDR-00719,PM-00349
ORD-001695,CUST-0565,2024-08-17,returned,pending,656.79,ADDR-00578,PM-00812
ORD-001696,CUST-0086,2025-09-16,shipped,paid,4930.68,ADDR-01427,PM-00964
ORD-001697,CUST-0684,2025-07-02,processing,refunded,657.58,ADDR-00723,PM-00363
ORD-001698,CUST-0338,2024-09-08,processing,failed,3396.42,ADDR-00493,PM-00223
ORD-001699,CUST-0952,2025-05-20,processing,refunded,3214.18,ADDR-00526,PM-00146
ORD-001700,CUST-0994,2025-01-09,cancelled,pending,602.75,ADDR-00208,PM-00082
ORD-001701,CUST-0125,2024-08-20,cancelled,refunded,3911.33,ADDR-00967,PM-00119
ORD-001702,CUST-0523,2023-09-18,delivered,failed,3913.67,ADDR-00778,PM-00859
ORD-001703,CUST-0778,2023-07-04,delivered,failed,781.18,ADDR-00173,PM-01111
ORD-001704,CUST-0877,2025-03-29,shipped,refunded,2374.82,ADDR-01296,PM-00261
ORD-001705,CUST-0956,2024-12-30,returned,pending,3575.21,ADDR-01185,PM-00938
ORD-001706,CUST-0307,2025-09-21,returned,failed,6511.25,ADDR-00041,PM-00011
ORD-001707,CUST-0415,2023-08-29,returned,pending,5772.21,ADDR-01320,PM-00593
ORD-001708,CUST-0981,2024-05-03,shipped,refunded,1655.50,ADDR-00814,PM-00978
ORD-001709,CUST-0211,2024-04-08,returned,paid,2156.49,ADDR-00659,PM-00509
ORD-001710,CUST-0103,2025-05-25,returned,refunded,2198.06,ADDR-00252,PM-00868
ORD-001711,CUST-0453,2024-03-21,cancelled,refunded,6552.31,ADDR-00871,PM-00820
ORD-001712,CUST-0195,2025-07-04,delivered,pending,2538.71,ADDR-00780,PM-00519
ORD-001713,CUST-0460,2024-03-21,returned,refunded,1700.14,ADDR-00032,PM-01088
ORD-001714,CUST-0644,2024-01-19,cancelled,pending,184.08,ADDR-01211,PM-00852
ORD-001715,CUST-0804,2024-04-01,cancelled,refunded,4719.47,ADDR-00228,PM-00557
ORD-001716,CUST-0480,2025-08-25,processing,pending,3494.77,ADDR-00748,PM-00038
ORD-001717,CUST-0289,2023-02-06,returned,failed,2323.59,ADDR-00939,PM-00664
ORD-001718,CUST-0973,2025-07-17,delivered,failed,7413.02,ADDR-00732,PM-00690
ORD-001719,CUST-0848,2023-12-13,delivered,pending,1526.20,ADDR-00007,PM-00684
ORD-001720,CUST-0800,2023-01-11,cancelled,pending,687.93,ADDR-00964,PM-00963
ORD-001721,CUST-0586,2023-12-01,returned,refunded,1909.60,ADDR-00124,PM-01138
ORD-001722,CUST-0024,2023-08-29,cancelled,refunded,1343.95,ADDR-01250,PM-01107
ORD-001723,CUST-0446,2024-11-28,delivered,failed,4704.58,ADDR-01108,PM-00354
ORD-001724,CUST-0370,2023-02-17,processing,refunded,8258.69,ADDR-01236,PM-00816
ORD-001725,CUST-0263,2023-05-23,delivered,refunded,4904.17,ADDR-00218,PM-00861
ORD-001726,CUST-0023,2025-05-25,cancelled,pending,2802.40,ADDR-00703,PM-00361
ORD-001727,CUST-0358,2024-03-13,returned,refunded,1524.22,ADDR-01086,PM-00127
ORD-001728,CUST-0490,2024-11-16,processing,paid,68.83,ADDR-01073,PM-00130
ORD-001729,CUST-0594,2023-01-19,shipped,pending,4133.40,ADDR-00984,PM-00614
ORD-001730,CUST-0734,2023-06-29,delivered,failed,988.30,ADDR-00201,PM-01131
ORD-001731,CUST-0655,2023-12-27,returned,paid,4794.62,ADDR-00242,PM-00358
ORD-001732,CUST-0070,2023-04-20,returned,pending,4480.58,ADDR-01134,PM-00947
ORD-001733,CUST-0085,2024-10-31,shipped,paid,1516.73,ADDR-00387,PM-00473
ORD-001734,CUST-0443,2024-11-27,cancelled,failed,3078.70,ADDR-00316,PM-00445
ORD-001735,CUST-0213,2025-01-08,cancelled,failed,6870.44,ADDR-01385,PM-00588
ORD-001736,CUST-0248,2023-11-10,returned,failed,685.42,ADDR-00110,PM-00499
ORD-001737,CUST-0487,2025-03-20,shipped,paid,3242.64,ADDR-00930,PM-01179
ORD-001738,CUST-0048,2025-08-29,delivered,failed,5721.54,ADDR-00406,PM-00324
ORD-001739,CUST-0883,2025-05-12,delivered,pending,3908.77,ADDR-01416,PM-00955
ORD-001740,CUST-0781,2024-12-25,cancelled,pending,6687.53,ADDR-01045,PM-01079
ORD-001741,CUST-0991,2024-03-22,cancelled,pending,715.89,ADDR-01038,PM-00999
ORD-001742,CUST-0632,2023-03-27,processing,failed,1343.34,ADDR-00037,PM-00908
ORD-001743,CUST-0887,2024-09-27,cancelled,failed,4677.15,ADDR-00375,PM-00577
ORD-001744,CUST-0682,2024-06-10,processing,pending,973.21,ADDR-00038,PM-00586
ORD-001745,CUST-0105,2024-08-03,processing,pending,1847.03,ADDR-01219,PM-00574
ORD-001746,CUST-0949,2023-07-04,cancelled,failed,10807.40,ADDR-00897,PM-01084
ORD-001747,CUST-0081,2024-08-19,shipped,failed,1575.07,ADDR-00429,PM-00130
ORD-001748,CUST-0379,2024-02-10,cancelled,pending,493.81,ADDR-00188,PM-00449
ORD-001749,CUST-0734,2023-03-09,cancelled,failed,3808.63,ADDR-01162,PM-00391
ORD-001750,CUST-0975,2023-01-29,cancelled,pending,2202.47,ADDR-00014,PM-00379
ORD-001751,CUST-0493,2025-04-10,processing,paid,2816.95,ADDR-00012,PM-00201
ORD-001752,CUST-0079,2025-04-26,returned,pending,3566.53,ADDR-00327,PM-00535
ORD-001753,CUST-0537,2024-01-26,delivered,failed,3740.54,ADDR-01419,PM-00874
ORD-001754,CUST-0278,2023-09-13,delivered,paid,2292.13,ADDR-00567,PM-00965
ORD-001755,CUST-0032,2025-03-16,processing,failed,346.19,ADDR-00695,PM-00108
ORD-001756,CUST-0725,2023-04-26,returned,failed,2008.89,ADDR-01252,PM-00833
ORD-001757,CUST-0615,2025-03-10,shipped,failed,1893.00,ADDR-01013,PM-00993
ORD-001758,CUST-0515,2025-05-12,delivered,refunded,2739.54,ADDR-00307,PM-00649
ORD-001759,CUST-0318,2024-02-15,delivered,paid,2854.93,ADDR-00793,PM-00540
ORD-001760,CUST-0779,2024-05-18,delivered,failed,1078.37,ADDR-00217,PM-01062
ORD-001761,CUST-0119,2023-11-04,returned,paid,629.65,ADDR-00784,PM-00114
ORD-001762,CUST-0582,2024-05-26,delivered,failed,8104.90,ADDR-01004,PM-00087
ORD-001763,CUST-0981,2023-11-30,processing,failed,2978.46,ADDR-00555,PM-00594
ORD-001764,CUST-0640,2025-09-23,delivered,pending,6366.58,ADDR-00829,PM-01012
ORD-001765,CUST-0869,2023-02-14,processing,failed,3126.01,ADDR-00254,PM-00466
ORD-001766,CUST-0904,2023-07-01,cancelled,failed,2316.28,ADDR-01265,PM-00910
ORD-001767,CUST-0744,2024-07-30,returned,paid,3762.50,ADDR-00604,PM-00307
ORD-001768,CUST-0670,2023-01-11,processing,refunded,7812.14,ADDR-01096,PM-00160
ORD-001769,CUST-0232,2024-09-02,cancelled,refunded,4878.40,ADDR-00842,PM-00215
ORD-001770,CUST-0331,2023-02-08,processing,refunded,4127.74,ADDR-00886,PM-00029
ORD-001771,CUST-0985,2023-04-24,returned,paid,8769.65,ADDR-00012,PM-00920
ORD-001772,CUST-0448,2023-04-16,returned,refunded,4600.16,ADDR-00990,PM-00988
ORD-001773,CUST-0619,2025-01-13,shipped,pending,51.89,ADDR-01134,PM-00477
ORD-001774,CUST-0011,2025-08-31,returned,pending,2214.05,ADDR-00227,PM-00743
ORD-001775,CUST-0638,2024-05-11,returned,pending,13794.75,ADDR-00402,PM-00866
ORD-001776,CUST-0704,2025-02-27,processing,failed,8148.77,ADDR-01215,PM-01197
ORD-001777,CUST-0868,2024-06-30,returned,paid,2521.33,ADDR-00186,PM-00362
ORD-001778,CUST-0063,2024-06-28,shipped,refunded,1590.31,ADDR-00197,PM-00030
ORD-001779,CUST-0871,2024-02-18,shipped,paid,2605.10,ADDR-01339,PM-00816
ORD-001780,CUST-0634,2023-12-27,returned,paid,3500.35,ADDR-00652,PM-00253
ORD-001781,CUST-0447,2024-12-23,cancelled,pending,4803.26,ADDR-01173,PM-00832
ORD-001782,CUST-0056,2023-05-16,delivered,pending,1449.43,ADDR-00770,PM-01052
ORD-001783,CUST-0634,2023-06-01,shipped,failed,355.17,ADDR-00566,PM-00737
ORD-001784,CUST-0275,2023-01-19,returned,refunded,3983.33,ADDR-01146,PM-00949
