order_item_id,order_id,product_id,quantity,subtotal
OI-0002524,ORD-001446,PROD-0074,5,3857.85
OI-0002525,ORD-001446,PROD-0059,2,2136.42
OI-0002526,ORD-001447,PROD-0419,3,793.92
OI-0002527,ORD-001448,PROD-0200,1,1155.66
OI-0002528,ORD-001448,PROD-0442,5,3290.60
OI-0002529,ORD-001448,PROD-0077,1,143.20
OI-0002530,ORD-001449,PROD-0182,4,2140.80
OI-0002531,ORD-001449,PROD-0367,1,379.86
OI-0002532,ORD-001449,PROD-0389,4,2257.12
OI-0002533,ORD-001449,PROD-0201,3,2432.76
OI-0002534,ORD-001450,PROD-0295,5,2553.95
OI-0002535,ORD-001451,PROD-0181,1,897.39
OI-0002536,ORD-001452,PROD-0434,2,778.66
OI-0002537,ORD-001452,PROD-0012,4,3374.72
OI-0002538,ORD-001453,PROD-0096,4,4034.56
OI-0002539,ORD-001454,PROD-0279,4,1629.72
OI-0002540,ORD-001455,PROD-0494,1,998.42
OI-0002541,ORD-001456,PROD-0181,5,4486.95
OI-0002542,ORD-001456,PROD-0280,5,1105.55
OI-0002543,ORD-001457,PROD-0092,3,1680.42
OI-0002544,ORD-001457,PROD-0341,5,3000.80
OI-0002545,ORD-001458,PROD-0213,5,5695.35
OI-0002546,ORD-001459,PROD-0106,5,5443.90
OI-0002547,ORD-001460,PROD-0421,1,982.97
OI-0002548,ORD-001460,PROD-0083,2,1370.16
OI-0002549,ORD-001460,PROD-0458,5,118.55
OI-0002550,ORD-001461,PROD-0289,3,343.80
OI-0002551,ORD-001462,PROD-0233,2,132.96
OI-0002552,ORD-001463,PROD-0319,1,43.70
OI-0002553,ORD-001463,PROD-0016,2,2104.52
OI-0002554,ORD-001464,PROD-0439,5,1399.35
OI-0002555,ORD-001464,PROD-0327,1,1113.15
OI-0002556,ORD-001464,PROD-0455,4,4297.12
OI-0002557,ORD-001464,PROD-0217,4,4740.40
OI-0002558,ORD-001465,PROD-0447,1,664.21
OI-0002559,ORD-001466,PROD-0089,4,2196.88
OI-0002560,ORD-001466,PROD-0010,1,1182.34
OI-0002561,ORD-001466,PROD-0329,5,3335.30
OI-0002562,ORD-001467,PROD-0478,3,1164.57
OI-0002563,ORD-001468,PROD-0066,3,3237.63
OI-0002564,ORD-001469,PROD-0229,3,1544.94
OI-0002565,ORD-001470,PROD-0474,3,2820.87
OI-0002566,ORD-001471,PROD-0424,4,1841.92
OI-0002567,ORD-001472,PROD-0408,3,3578.94
OI-0002568,ORD-001472,PROD-0237,3,2198.25
OI-0002569,ORD-001473,PROD-0160,4,4175.56
OI-0002570,ORD-001473,PROD-0386,4,3786.44
OI-0002571,ORD-001474,PROD-0331,1,495.90
OI-0002572,ORD-001475,PROD-0365,4,3026.76
OI-0002573,ORD-001475,PROD-0304,3,2931.42
OI-0002574,ORD-001475,PROD-0211,4,2145.64
OI-0002575,ORD-001476,PROD-0041,2,1018.30
OI-0002576,ORD-001476,PROD-0446,5,5605.05
OI-0002577,ORD-001477,PROD-0287,3,3364.44
OI-0002578,ORD-001478,PROD-0254,4,3584.96
OI-0002579,ORD-001479,PROD-0289,5,573.00
OI-0002580,ORD-001479,PROD-0450,4,3916.72
OI-0002581,ORD-001480,PROD-0368,1,735.72
OI-0002582,ORD-001481,PROD-0306,1,355.66
OI-0002583,ORD-001481,PROD-0203,2,1800.14
OI-0002584,ORD-001482,PROD-0393,1,1178.11
OI-0002585,ORD-001482,PROD-0290,4,2003.20
OI-0002586,ORD-001482,PROD-0228,1,499.51
OI-0002587,ORD-001483,PROD-0181,5,4486.95
OI-0002588,ORD-001483,PROD-0356,4,1902.84
OI-0002589,ORD-001484,PROD-0369,5,850.05
OI-0002590,ORD-001484,PROD-0491,4,2461.04
OI-0002591,ORD-001484,PROD-0217,3,3555.30
OI-0002592,ORD-001485,PROD-0064,5,5425.95
OI-0002593,ORD-001486,PROD-0132,2,1785.48
OI-0002594,ORD-001486,PROD-0389,2,1128.56
OI-0002595,ORD-001486,PROD-0168,2,2075.02
OI-0002596,ORD-001487,PROD-0463,2,2325.72
OI-0002597,ORD-001488,PROD-0036,1,804.43
OI-0002598,ORD-001489,PROD-0245,1,586.53
OI-0002599,ORD-001490,PROD-0296,5,2533.45
OI-0002600,ORD-001490,PROD-0019,4,2379.00
OI-0002601,ORD-001490,PROD-0432,3,774.33
OI-0002602,ORD-001491,PROD-0407,1,265.39
OI-0002603,ORD-001492,PROD-0257,2,481.48
OI-0002604,ORD-001493,PROD-0434,5,1946.65
OI-0002605,ORD-001494,PROD-0456,4,4262.52
OI-0002606,ORD-001494,PROD-0251,2,701.94
OI-0002607,ORD-001495,PROD-0353,2,1835.62
OI-0002608,ORD-001496,PROD-0495,1,627.73
OI-0002609,ORD-001496,PROD-0094,4,2948.48
OI-0002610,ORD-001497,PROD-0122,1,560.52
OI-0002611,ORD-001497,PROD-0395,5,3447.95
OI-0002612,ORD-001498,PROD-0298,1,353.07
OI-0002613,ORD-001499,PROD-0009,1,694.94
OI-0002614,ORD-001500,PROD-0200,3,3466.98
OI-0002615,ORD-001500,PROD-0029,4,2343.04
OI-0002616,ORD-001501,PROD-0380,3,2302.02
OI-0002617,ORD-001502,PROD-0187,2,2163.90
OI-0002618,ORD-001502,PROD-0248,2,918.70
OI-0002619,ORD-001503,PROD-0032,3,2570.91
OI-0002620,ORD-001504,PROD-0356,5,2378.55
OI-0002621,ORD-001504,PROD-0472,5,3138.60
OI-0002622,ORD-001504,PROD-0197,5,4491.20
OI-0002623,ORD-001504,PROD-0392,5,4966.25
OI-0002624,ORD-001505,PROD-0066,5,5396.05
OI-0002625,ORD-001506,PROD-0100,4,317.64
OI-0002626,ORD-001506,PROD-0418,3,3141.87
OI-0002627,ORD-001507,PROD-0185,4,2982.20
OI-0002628,ORD-001508,PROD-0321,3,1014.09
OI-0002629,ORD-001509,PROD-0465,3,2383.50
OI-0002630,ORD-001509,PROD-0173,5,285.80
OI-0002631,ORD-001510,PROD-0252,1,554.82
OI-0002632,ORD-001511,PROD-0281,2,1056.04
OI-0002633,ORD-001511,PROD-0312,2,1024.56
OI-0002634,ORD-001512,PROD-0372,2,1468.08
OI-0002635,ORD-001513,PROD-0341,3,1800.48
OI-0002636,ORD-001514,PROD-0233,2,132.96
OI-0002637,ORD-001515,PROD-0026,5,990.25
OI-0002638,ORD-001515,PROD-0280,1,221.11
OI-0002639,ORD-001516,PROD-0174,5,5930.75
OI-0002640,ORD-001516,PROD-0057,1,1180.70
OI-0002641,ORD-001517,PROD-0134,3,3530.13
OI-0002642,ORD-001517,PROD-0256,4,4600.32
OI-0002643,ORD-001517,PROD-0041,5,2545.75
OI-0002644,ORD-001518,PROD-0403,3,604.86
OI-0002645,ORD-001518,PROD-0199,3,3483.06
OI-0002646,ORD-001518,PROD-0125,2,444.60
OI-0002647,ORD-001519,PROD-0102,4,1447.36
OI-0002648,ORD-001519,PROD-0296,2,1013.38
OI-0002649,ORD-001519,PROD-0080,4,1520.52
OI-0002650,ORD-001519,PROD-0471,2,999.00
OI-0002651,ORD-001520,PROD-0149,2,180.66
OI-0002652,ORD-001521,PROD-0085,1,812.37
OI-0002653,ORD-001522,PROD-0014,5,3352.75
OI-0002654,ORD-001522,PROD-0245,5,2932.65
OI-0002655,ORD-001523,PROD-0500,4,2955.44
OI-0002656,ORD-001524,PROD-0385,3,1513.11
OI-0002657,ORD-001525,PROD-0331,5,2479.50
OI-0002658,ORD-001525,PROD-0270,3,2844.39
OI-0002659,ORD-001526,PROD-0126,1,842.91
OI-0002660,ORD-001527,PROD-0223,2,1028.80
OI-0002661,ORD-001528,PROD-0143,2,2304.66
OI-0002662,ORD-001529,PROD-0228,3,1498.53
OI-0002663,ORD-001529,PROD-0197,1,898.24
OI-0002664,ORD-001530,PROD-0446,5,5605.05
OI-0002665,ORD-001531,PROD-0166,5,3065.50
OI-0002666,ORD-001531,PROD-0007,3,2179.35
OI-0002667,ORD-001531,PROD-0147,3,2839.35
OI-0002668,ORD-001532,PROD-0166,5,3065.50
OI-0002669,ORD-001533,PROD-0337,4,2956.96
OI-0002670,ORD-001534,PROD-0391,4,2734.00
OI-0002671,ORD-001534,PROD-0173,2,114.32
OI-0002672,ORD-001535,PROD-0465,5,3972.50
OI-0002673,ORD-001536,PROD-0062,5,288.40
OI-0002674,ORD-001536,PROD-0207,1,143.76
OI-0002675,ORD-001537,PROD-0360,4,4047.64
OI-0002676,ORD-001538,PROD-0298,5,1765.35
OI-0002677,ORD-001539,PROD-0292,4,3802.80
OI-0002678,ORD-001540,PROD-0187,1,1081.95
OI-0002679,ORD-001541,PROD-0009,4,2779.76
OI-0002680,ORD-001541,PROD-0314,2,1028.42
OI-0002681,ORD-001542,PROD-0082,3,1522.29
OI-0002682,ORD-001543,PROD-0218,4,650.00
OI-0002683,ORD-001543,PROD-0062,1,57.68
OI-0002684,ORD-001544,PROD-0162,5,807.80
OI-0002685,ORD-001544,PROD-0047,5,949.90
OI-0002686,ORD-001544,PROD-0403,5,1008.10
OI-0002687,ORD-001545,PROD-0162,2,323.12
OI-0002688,ORD-001546,PROD-0245,2,1173.06
OI-0002689,ORD-001546,PROD-0224,5,1949.60
OI-0002690,ORD-001547,PROD-0409,2,696.14
OI-0002691,ORD-001548,PROD-0274,1,455.13
OI-0002692,ORD-001548,PROD-0163,4,4671.64
OI-0002693,ORD-001549,PROD-0115,4,2772.32
OI-0002694,ORD-001549,PROD-0292,5,4753.50
OI-0002695,ORD-001549,PROD-0395,2,1379.18
OI-0002696,ORD-001550,PROD-0053,4,1289.64
OI-0002697,ORD-001551,PROD-0271,3,1400.82
OI-0002698,ORD-001551,PROD-0272,2,806.74
OI-0002699,ORD-001551,PROD-0018,4,2814.32
OI-0002700,ORD-001552,PROD-0217,4,4740.40
OI-0002701,ORD-001552,PROD-0083,2,1370.16
OI-0002702,ORD-001552,PROD-0275,4,4786.44
OI-0002703,ORD-001553,PROD-0479,3,3487.89
OI-0002704,ORD-001554,PROD-0164,4,85.36
OI-0002705,ORD-001554,PROD-0247,2,701.78
OI-0002706,ORD-001554,PROD-0182,1,535.20
OI-0002707,ORD-001555,PROD-0413,3,3523.74
OI-0002708,ORD-001555,PROD-0271,4,1867.76
OI-0002709,ORD-001555,PROD-0078,2,14.04
OI-0002710,ORD-001556,PROD-0011,2,1529.28
OI-0002711,ORD-001557,PROD-0377,3,1256.70
OI-0002712,ORD-001557,PROD-0297,2,1436.20
OI-0002713,ORD-001558,PROD-0326,3,1986.75
OI-0002714,ORD-001559,PROD-0142,4,4131.60
OI-0002715,ORD-001560,PROD-0018,5,3517.90
OI-0002716,ORD-001560,PROD-0301,2,114.04
OI-0002717,ORD-001561,PROD-0405,3,488.01
OI-0002718,ORD-001562,PROD-0202,2,1899.72
OI-0002719,ORD-001562,PROD-0288,2,1833.84
OI-0002720,ORD-001563,PROD-0470,1,116.21
OI-0002721,ORD-001563,PROD-0249,1,91.13
OI-0002722,ORD-001564,PROD-0332,5,468.15
OI-0002723,ORD-001565,PROD-0374,1,847.46
OI-0002724,ORD-001565,PROD-0134,3,3530.13
OI-0002725,ORD-001566,PROD-0279,4,1629.72
OI-0002726,ORD-001566,PROD-0254,2,1792.48
OI-0002727,ORD-001566,PROD-0432,3,774.33
OI-0002728,ORD-001567,PROD-0297,5,3590.50
OI-0002729,ORD-001568,PROD-0455,4,4297.12
OI-0002730,ORD-001568,PROD-0497,4,3117.28
OI-0002731,ORD-001568,PROD-0492,5,2260.35
OI-0002732,ORD-001568,PROD-0467,5,4444.45
OI-0002733,ORD-001569,PROD-0282,1,345.49
OI-0002734,ORD-001569,PROD-0187,1,1081.95
OI-0002735,ORD-001570,PROD-0119,1,20.12
OI-0002736,ORD-001571,PROD-0257,4,962.96
OI-0002737,ORD-001572,PROD-0251,3,1052.91
OI-0002738,ORD-001572,PROD-0187,1,1081.95
OI-0002739,ORD-001572,PROD-0285,1,605.97
OI-0002740,ORD-001573,PROD-0334,2,2186.60
OI-0002741,ORD-001573,PROD-0046,3,2512.29
OI-0002742,ORD-001573,PROD-0397,4,1506.48
OI-0002743,ORD-001574,PROD-0466,3,278.52
OI-0002744,ORD-001575,PROD-0190,2,867.92
OI-0002745,ORD-001575,PROD-0221,3,1821.27
OI-0002746,ORD-001576,PROD-0147,3,2839.35
OI-0002747,ORD-001576,PROD-0132,1,892.74
OI-0002748,ORD-001577,PROD-0131,5,1643.75
OI-0002749,ORD-001577,PROD-0260,4,4151.12
OI-0002750,ORD-001578,PROD-0305,4,3039.68
OI-0002751,ORD-001579,PROD-0411,4,1815.60
OI-0002752,ORD-001580,PROD-0088,4,724.36
OI-0002753,ORD-001581,PROD-0198,1,639.37
OI-0002754,ORD-001582,PROD-0481,1,243.76
OI-0002755,ORD-001582,PROD-0442,3,1974.36
OI-0002756,ORD-001583,PROD-0322,3,1402.35
OI-0002757,ORD-001583,PROD-0396,2,292.56
OI-0002758,ORD-001583,PROD-0444,4,50.52
OI-0002759,ORD-001584,PROD-0270,2,1896.26
OI-0002760,ORD-001584,PROD-0357,1,242.87
OI-0002761,ORD-001585,PROD-0355,2,678.54
OI-0002762,ORD-001586,PROD-0082,4,2029.72
OI-0002763,ORD-001587,PROD-0220,4,323.80
OI-0002764,ORD-001587,PROD-0150,4,4423.32
OI-0002765,ORD-001587,PROD-0452,5,3931.05
OI-0002766,ORD-001588,PROD-0276,4,1749.52
OI-0002767,ORD-001588,PROD-0328,4,4728.92
OI-0002768,ORD-001589,PROD-0104,4,1324.64
OI-0002769,ORD-001589,PROD-0251,3,1052.91
OI-0002770,ORD-001590,PROD-0310,1,530.49
OI-0002771,ORD-001590,PROD-0466,3,278.52
OI-0002772,ORD-001591,PROD-0204,1,811.43
OI-0002773,ORD-001592,PROD-0175,2,311.72
OI-0002774,ORD-001592,PROD-0155,1,783.55
OI-0002775,ORD-001593,PROD-0164,1,21.34
OI-0002776,ORD-001594,PROD-0217,2,2370.20
OI-0002777,ORD-001595,PROD-0378,5,4972.00
OI-0002778,ORD-001595,PROD-0330,3,3185.01
OI-0002779,ORD-001595,PROD-0489,2,1556.32
OI-0002780,ORD-001596,PROD-0126,3,2528.73
OI-0002781,ORD-001597,PROD-0007,5,3632.25
OI-0002782,ORD-001597,PROD-0216,2,795.26
OI-0002783,ORD-001598,PROD-0211,2,1072.82
OI-0002784,ORD-001598,PROD-0415,2,837.32
OI-0002785,ORD-001598,PROD-0160,4,4175.56
OI-0002786,ORD-001598,PROD-0283,5,5794.45
OI-0002787,ORD-001599,PROD-0075,4,4212.24
OI-0002788,ORD-001599,PROD-0493,1,417.24
OI-0002789,ORD-001599,PROD-0483,2,1996.76
OI-0002790,ORD-001599,PROD-0173,1,57.16
OI-0002791,ORD-001600,PROD-0246,5,70.95
OI-0002792,ORD-001601,PROD-0289,5,573.00
OI-0002793,ORD-001602,PROD-0274,2,910.26
OI-0002794,ORD-001603,PROD-0489,2,1556.32
OI-0002795,ORD-001604,PROD-0297,1,718.10
OI-0002796,ORD-001604,PROD-0100,5,397.05
OI-0002797,ORD-001605,PROD-0379,4,2962.92
OI-0002798,ORD-001605,PROD-0091,4,4252.52
OI-0002799,ORD-001605,PROD-0408,1,1192.98
OI-0002800,ORD-001606,PROD-0458,4,94.84
OI-0002801,ORD-001606,PROD-0320,5,4584.45
OI-0002802,ORD-001606,PROD-0367,5,1899.30
OI-0002803,ORD-001607,PROD-0061,3,915.27
OI-0002804,ORD-001608,PROD-0348,2,2241.66
OI-0002805,ORD-001609,PROD-0487,3,2849.73
OI-0002806,ORD-001609,PROD-0251,3,1052.91
OI-0002807,ORD-001610,PROD-0233,5,332.40
OI-0002808,ORD-001610,PROD-0027,1,392.37
OI-0002809,ORD-001611,PROD-0211,5,2682.05
OI-0002810,ORD-001612,PROD-0144,3,2382.63
OI-0002811,ORD-001612,PROD-0279,2,814.86
OI-0002812,ORD-001613,PROD-0028,2,582.30
OI-0002813,ORD-001613,PROD-0060,4,3450.20
OI-0002814,ORD-001614,PROD-0099,2,1698.34
OI-0002815,ORD-001615,PROD-0060,1,862.55
OI-0002816,ORD-001616,PROD-0435,4,1270.28
OI-0002817,ORD-001617,PROD-0199,3,3483.06
OI-0002818,ORD-001618,PROD-0027,5,1961.85
OI-0002819,ORD-001619,PROD-0062,5,288.40
OI-0002820,ORD-001619,PROD-0407,5,1326.95
OI-0002821,ORD-001620,PROD-0327,5,5565.75
OI-0002822,ORD-001620,PROD-0186,1,767.30
OI-0002823,ORD-001621,PROD-0409,2,696.14
OI-0002824,ORD-001621,PROD-0327,3,3339.45
OI-0002825,ORD-001622,PROD-0123,3,2993.16
OI-0002826,ORD-001622,PROD-0094,3,2211.36
OI-0002827,ORD-001623,PROD-0498,5,1067.35
OI-0002828,ORD-001623,PROD-0402,4,315.20
OI-0002829,ORD-001623,PROD-0246,1,14.19
OI-0002830,ORD-001624,PROD-0496,2,772.20
OI-0002831,ORD-001624,PROD-0188,4,1449.96
OI-0002832,ORD-001625,PROD-0173,2,114.32
OI-0002833,ORD-001626,PROD-0063,3,1598.97
OI-0002834,ORD-001627,PROD-0051,4,2787.24
OI-0002835,ORD-001627,PROD-0498,1,213.47
OI-0002836,ORD-001627,PROD-0163,1,1167.91
OI-0002837,ORD-001628,PROD-0257,3,722.22
OI-0002838,ORD-001628,PROD-0187,3,3245.85
OI-0002839,ORD-001629,PROD-0241,3,1132.23
OI-0002840,ORD-001629,PROD-0048,5,389.20
OI-0002841,ORD-001629,PROD-0457,1,1079.68
OI-0002842,ORD-001630,PROD-0244,1,617.25
OI-0002843,ORD-001630,PROD-0099,3,2547.51
OI-0002844,ORD-001631,PROD-0199,1,1161.02
OI-0002845,ORD-001632,PROD-0273,2,1679.36
OI-0002846,ORD-001633,PROD-0126,3,2528.73
OI-0002847,ORD-001634,PROD-0033,3,1633.59
OI-0002848,ORD-001635,PROD-0492,2,904.14
OI-0002849,ORD-001635,PROD-0437,3,178.89
OI-0002850,ORD-001636,PROD-0339,1,54.23
OI-0002851,ORD-001637,PROD-0074,3,2314.71
OI-0002852,ORD-001637,PROD-0466,5,464.20
OI-0002853,ORD-001637,PROD-0075,2,2106.12
OI-0002854,ORD-001638,PROD-0217,5,5925.50
OI-0002855,ORD-001638,PROD-0134,4,4706.84
OI-0002856,ORD-001639,PROD-0122,3,1681.56
OI-0002857,ORD-001639,PROD-0471,4,1998.00
OI-0002858,ORD-001640,PROD-0390,2,1559.40
OI-0002859,ORD-001641,PROD-0166,3,1839.30
OI-0002860,ORD-001642,PROD-0329,3,2001.18
OI-0002861,ORD-001642,PROD-0329,4,2668.24
OI-0002862,ORD-001642,PROD-0381,2,1638.04
OI-0002863,ORD-001643,PROD-0275,4,4786.44
OI-0002864,ORD-001643,PROD-0296,3,1520.07
OI-0002865,ORD-001644,PROD-0345,3,483.81
OI-0002866,ORD-001645,PROD-0137,2,1382.02
OI-0002867,ORD-001646,PROD-0245,1,586.53
OI-0002868,ORD-001646,PROD-0049,4,772.52
OI-0002869,ORD-001647,PROD-0164,1,21.34
OI-0002870,ORD-001647,PROD-0131,1,328.75
OI-0002871,ORD-001648,PROD-0204,5,4057.15
OI-0002872,ORD-001649,PROD-0371,3,2437.98
OI-0002873,ORD-001650,PROD-0229,2,1029.96
OI-0002874,ORD-001650,PROD-0200,4,4622.64
OI-0002875,ORD-001651,PROD-0326,1,662.25
OI-0002876,ORD-001652,PROD-0250,5,5176.10
OI-0002877,ORD-001653,PROD-0046,1,837.43
OI-0002878,ORD-001653,PROD-0077,1,143.20
OI-0002879,ORD-001654,PROD-0451,2,1360.36
OI-0002880,ORD-001654,PROD-0108,2,1096.74
OI-0002881,ORD-001655,PROD-0423,2,1506.12
OI-0002882,ORD-001656,PROD-0359,1,172.04
OI-0002883,ORD-001656,PROD-0491,3,1845.78
OI-0002884,ORD-001657,PROD-0104,3,993.48
OI-0002885,ORD-001658,PROD-0159,2,287.06
OI-0002886,ORD-001658,PROD-0007,5,3632.25
OI-0002887,ORD-001659,PROD-0333,5,3319.05
OI-0002888,ORD-001660,PROD-0441,3,1773.78
OI-0002889,ORD-001661,PROD-0295,3,1532.37
OI-0002890,ORD-001661,PROD-0184,5,4098.75
OI-0002891,ORD-001661,PROD-0252,4,2219.28
OI-0002892,ORD-001662,PROD-0094,4,2948.48
OI-0002893,ORD-001662,PROD-0108,4,2193.48
OI-0002894,ORD-001663,PROD-0077,1,143.20
OI-0002895,ORD-001664,PROD-0016,4,4209.04
OI-0002896,ORD-001665,PROD-0143,5,5761.65
OI-0002897,ORD-001665,PROD-0427,3,3484.50
OI-0002898,ORD-001665,PROD-0365,1,756.69
OI-0002899,ORD-001665,PROD-0088,2,362.18
OI-0002900,ORD-001666,PROD-0403,2,403.24
OI-0002901,ORD-001666,PROD-0269,3,3305.79
OI-0002902,ORD-001667,PROD-0300,1,611.26
OI-0002903,ORD-001668,PROD-0106,4,4355.12
OI-0002904,ORD-001668,PROD-0317,2,2287.16
OI-0002905,ORD-001668,PROD-0064,2,2170.38
OI-0002906,ORD-001668,PROD-0487,1,949.91
OI-0002907,ORD-001669,PROD-0265,1,1091.31
OI-0002908,ORD-001669,PROD-0317,5,5717.90
OI-0002909,ORD-001670,PROD-0155,3,2350.65
OI-0002910,ORD-001670,PROD-0366,5,1472.10
OI-0002911,ORD-001670,PROD-0279,5,2037.15
OI-0002912,ORD-001671,PROD-0333,4,2655.24
OI-0002913,ORD-001671,PROD-0455,2,2148.56
OI-0002914,ORD-001672,PROD-0203,2,1800.14
OI-0002915,ORD-001672,PROD-0157,3,3089.97
OI-0002916,ORD-001673,PROD-0471,3,1498.50
OI-0002917,ORD-001673,PROD-0165,5,5683.70
OI-0002918,ORD-001673,PROD-0266,2,370.56
OI-0002919,ORD-001674,PROD-0015,5,4935.25
OI-0002920,ORD-001674,PROD-0416,2,87.00
OI-0002921,ORD-001675,PROD-0274,3,1365.39
OI-0002922,ORD-001675,PROD-0252,4,2219.28
OI-0002923,ORD-001676,PROD-0113,4,3685.76
OI-0002924,ORD-001676,PROD-0036,3,2413.29
OI-0002925,ORD-001677,PROD-0009,4,2779.76
OI-0002926,ORD-001678,PROD-0464,2,555.26
OI-0002927,ORD-001679,PROD-0494,5,4992.10
OI-0002928,ORD-001679,PROD-0171,3,1206.81
OI-0002929,ORD-001679,PROD-0381,2,1638.04
OI-0002930,ORD-001679,PROD-0014,5,3352.75
OI-0002931,ORD-001680,PROD-0253,5,1478.80
OI-0002932,ORD-001681,PROD-0050,5,431.05
OI-0002933,ORD-001682,PROD-0245,2,1173.06
OI-0002934,ORD-001683,PROD-0221,5,3035.45
OI-0002935,ORD-001684,PROD-0484,3,1805.01
OI-0002936,ORD-001684,PROD-0428,2,799.32
OI-0002937,ORD-001685,PROD-0062,2,115.36
OI-0002938,ORD-001685,PROD-0013,4,3505.24
OI-0002939,ORD-001686,PROD-0497,5,3896.60
OI-0002940,ORD-001686,PROD-0012,2,1687.36
OI-0002941,ORD-001686,PROD-0161,3,2726.85
OI-0002942,ORD-001687,PROD-0223,3,1543.20
OI-0002943,ORD-001688,PROD-0095,1,1077.16
OI-0002944,ORD-001689,PROD-0409,3,1044.21
OI-0002945,ORD-001690,PROD-0410,3,3470.16
OI-0002946,ORD-001690,PROD-0308,5,3890.25
OI-0002947,ORD-001691,PROD-0041,3,1527.45
OI-0002948,ORD-001691,PROD-0448,1,25.49
OI-0002949,ORD-001691,PROD-0179,5,2295.55
OI-0002950,ORD-001692,PROD-0184,3,2459.25
OI-0002951,ORD-001692,PROD-0266,3,555.84
OI-0002952,ORD-001692,PROD-0003,1,283.03
OI-0002953,ORD-001692,PROD-0007,1,726.45
OI-0002954,ORD-001693,PROD-0237,4,2931.00
OI-0002955,ORD-001694,PROD-0010,3,3547.02
OI-0002956,ORD-001695,PROD-0162,4,646.24
OI-0002957,ORD-001696,PROD-0379,1,740.73
OI-0002958,ORD-001696,PROD-0046,5,4187.15
OI-0002959,ORD-001697,PROD-0191,1,477.99
OI-0002960,ORD-001697,PROD-0286,1,170.39
OI-0002961,ORD-001698,PROD-0012,4,3374.72
OI-0002962,ORD-001699,PROD-0351,3,1789.20
OI-0002963,ORD-001699,PROD-0247,4,1403.56
OI-0002964,ORD-001700,PROD-0458,2,47.42
OI-0002965,ORD-001700,PROD-0398,2,537.82
OI-0002966,ORD-001701,PROD-0158,4,3908.84
OI-0002967,ORD-001702,PROD-0390,5,3898.50
OI-0002968,ORD-001703,PROD-0261,1,759.51
OI-0002969,ORD-001704,PROD-0382,3,2355.63
OI-0002970,ORD-001705,PROD-0167,5,3318.80
OI-0002971,ORD-001705,PROD-0048,3,233.52
OI-0002972,ORD-001706,PROD-0159,4,574.12
OI-0002973,ORD-001706,PROD-0174,5,5930.75
OI-0002974,ORD-001707,PROD-0432,5,1290.55
OI-0002975,ORD-001707,PROD-0254,5,4481.20
OI-0002976,ORD-001708,PROD-0131,5,1643.75
OI-0002977,ORD-001709,PROD-0076,3,2153.70
OI-0002978,ORD-001710,PROD-0276,5,2186.90
OI-0002979,ORD-001711,PROD-0355,5,1696.35
OI-0002980,ORD-001711,PROD-0042,5,4852.95
OI-0002981,ORD-001712,PROD-0296,5,2533.45
OI-0002982,ORD-001713,PROD-0216,4,1590.52
OI-0002983,ORD-001713,PROD-0164,5,106.70
OI-0002984,ORD-001714,PROD-0339,3,162.69
OI-0002985,ORD-001715,PROD-0413,4,4698.32
OI-0002986,ORD-001716,PROD-0185,3,2236.65
OI-0002987,ORD-001716,PROD-0493,3,1251.72
OI-0002988,ORD-001717,PROD-0200,2,2311.32
OI-0002989,ORD-001718,PROD-0364,4,2785.12
OI-0002990,ORD-001718,PROD-0200,4,4622.64
OI-0002991,ORD-001719,PROD-0290,3,1502.40
OI-0002992,ORD-001720,PROD-0321,2,676.06
OI-0002993,ORD-001721,PROD-0140,2,213.58
OI-0002994,ORD-001721,PROD-0377,4,1675.60
OI-0002995,ORD-001722,PROD-0326,2,1324.50
OI-0002996,ORD-001723,PROD-0395,5,3447.95
OI-0002997,ORD-001723,PROD-0493,3,1251.72
OI-0002998,ORD-001724,PROD-0222,3,1884.39
OI-0002999,ORD-001724,PROD-0115,4,2772.32
OI-0003000,ORD-001724,PROD-0254,4,3584.96
OI-0003001,ORD-001725,PROD-0289,1,114.60
OI-0003002,ORD-001725,PROD-0301,1,57.02
OI-0003003,ORD-001725,PROD-0200,2,2311.32
OI-0003004,ORD-001725,PROD-0484,4,2406.68
OI-0003005,ORD-001726,PROD-0051,4,2787.24
OI-0003006,ORD-001727,PROD-0261,2,1519.02
OI-0003007,ORD-001728,PROD-0387,3,48.21
OI-0003008,ORD-001729,PROD-0426,4,4119.04
OI-0003009,ORD-001730,PROD-0357,4,971.48
OI-0003010,ORD-001731,PROD-0154,4,3946.40
OI-0003011,ORD-001731,PROD-0462,3,847.23
OI-0003012,ORD-001732,PROD-0464,1,277.63
OI-0003013,ORD-001732,PROD-0135,4,87.64
OI-0003014,ORD-001732,PROD-0469,3,2011.80
OI-0003015,ORD-001732,PROD-0303,3,2101.11
OI-0003016,ORD-001733,PROD-0464,1,277.63
OI-0003017,ORD-001733,PROD-0189,5,1215.30
OI-0003018,ORD-001734,PROD-0475,3,2143.80
OI-0003019,ORD-001734,PROD-0424,2,920.96
OI-0003020,ORD-001735,PROD-0272,5,2016.85
OI-0003021,ORD-001735,PROD-0154,4,3946.40
OI-0003022,ORD-001735,PROD-0125,4,889.20
OI-0003023,ORD-001736,PROD-0375,2,663.56
OI-0003024,ORD-001737,PROD-0039,4,3238.68
OI-0003025,ORD-001738,PROD-0317,5,5717.90
OI-0003026,ORD-001739,PROD-0489,5,3890.80
OI-0003027,ORD-001740,PROD-0138,5,5647.85
OI-0003028,ORD-001740,PROD-0041,2,1018.30
